content,label
turn the lights up,53
twenty ninth march comes on what day,46
remove pepper from my grocery list,58
facebook current stock rate,63
is i. b. m. up today,63
add valia's wedding the next saturday at eight o clock,44
make me coffee in five minutes,48
i want coffee everyday,48
schedule dinner with sara and jamie,44
set the settings to mute,40
how many lists do i have,57
delete my to do list,58
what movies is kevin spacey in,61
i want a coffee now,48
add every girl life by evelyn mayer to the must read list,56
turn on the wemo plug socket to plug in my dongle,55
read out the list,57
what's the date is currently,46
how much does bde cost,63
lower brightness of lights,50
what is terranova stock going for,63
speakers off,40
begin a new list,56
what does apple of my eye mean,60
turn the living room lights to one percent,49
cancel all my appointments after three pm today and inform me the details,43
can you make a red shade of light in the living room,49
do i have anything planned for the twenty first,42
produce a new register,56
light colour for study room,53
remove upcoming task,43
remind me every year on this date of,44
take milk off my grocery list,58
desk lamp one off,51
make a new list,56
open calendar and erase all events for all months,43
the wemo plug should be turned off on,54
activate the wemo plug socket,55
how much is dollars american worth in yen,59
make me a new checklist,56
please turn the music volume up,41
make lights brightener,53
i need to make a list of bills that are due,56
delete the following list,58
whats was the value of x if x plus two equals five,62
remove noodles from the list,58
march one is susan's birthday right,42
how many oscars does morgan freeman have,61
delete the list,58
latest reminder about meeting,44
delete an first event of twenty third of march twenty seventeen,43
make me some coffee from the coffee machine,48
please empty my calendar,43
remind me after a month,44
did i add milk to the shopping list,57
hows many more reminders are left,42
tell me my lists,57
remind me about tomorrow meeting at ten am,44
turn the security light off,51
can you help me find the answer to this question,62
lower hallway lights,50
what is the meaning of the word sanctimonious,60
what is the answer to that question,62
create a new to do list,56
make the living room light orange,49
please provide current time in india,46
make me a coffee,48
help me to mute my speaker,40
resolve this thirty twelve,62
write down that i am going to meet with jenny on the third okay,44
brew some coffee,48
what time in las vegas,46
i would like to know the meaning of word,60
please run the vacuum cleaner,47
chane light colour to green,49
turn off all the lights,51
erase item please from my list,58
hey sound is low can you tune it up,41
turn on all upstairs lights,52
increase volume by two levels,41
add juice to my grocery list,56
can you delete the dentist appointment,43
tell me the meetings i have for the week,42
tell me about donald trump,61
clean my entire calendar,43
define session,60
please remove tricep pulldown from my workout list,58
i need the time zone from london england instead of central time zone,45
show u. s. d. currency value of euro,59
what is twelve divided by four,62
please set reminder,44
please remove a list,58
please clear out my calendar completely,43
the meeting with justin and katrina has been changed put it on thursday,44
go silent for a day,40
delete that item from my list,58
please delete this file,58
want to wake up can you order a cappochino,48
add my spin class to the calendar for Saturday at seven am,44
call sarah,44
erase my grocery list,58
remove books from list,58
make the wemo plug socket turned on,55
start vacuuming now please,47
who assassinated lincoln,61
lights dim,50
please give me detail one dollars equals rs,59
turn down media volume,39
can you tell me what twenty five percent of two thousand one hundred is,62
can i get the time,46
disable my okug,54
make some coffee,48
turn off the light,51
turn it up,41
brew coffee at noon,48
i couldn't hear you repeat that louder,41
what is my schedule for june fourteenth two thousand and seventeen,42
overhead lights on please,52
please remove the grocery list from my set of lists,58
did angelina jolie leave brad pitt,61
hey please provide information about events by the end of the day,42
increase volume to fifty percent,41
shut down the plug,54
generate fresh list,56
currency to currency rate,59
display stock price for lexmark international,63
do not speak today,40
pawel prepare the meeting with john,42
does pink have a new baby,61
activate silent,40
remind me tomorrow at four about an event,44
define forensic,60
what events do i have scheduled today,42
delete item,58
how old is betty white,61
if it is noon in virginia what time is it in california,45
what is the exchange rate between us dollars and bitcoin,59
put wash the car to my to do list,56
dim the lights to level two,50
add a movie name to the wish list,56
what is six minus four,62
i want to bright the room more,53
add jane's birthday party at one hundred and twenty three main for two pm tomorrow on my calendar,44
turn the lamp off,51
there is a pile of torn paper on the rug to suck up,47
how many eggs are on my grocery list,57
reduce brightness,50
current price of coca cola stock,63
give me the specs on the bugatti veyron,60
what is two hundred divided by ten,62
is there room on my grocery list for an extra item,56
disable wemo socket,54
how many pesos to an american dollar,59
it's awfully dark here,52
what is this,60
remove the board meeting and reschedule for next wednesday,43
how many people live in los angeles,61
clean the sofa with the vacuum cleaner,47
what awards did erica grebe win last night,61
calculate a close integral of exponential function from zero to five,61
show stock of goog,63
can you turn off wemo plug socket,54
who built the prado museum,61
exchange u. s. d. to g. b. p.,59
add mop to hardware store list,56
lower lights down,50
can you get me a cup of coffee,48
turn off the smart plug,54
find my next event and delete it please,43
what is the time difference between eastern time and pacific time,45
mention the stock price of hdfc,63
mute sound from speakers,40
turn down the lights to medium,51
lower the lights in the bedroom,50
can you give me the time in this time zone,46
erase all events,43
get a cup of coffee ready now,48
set the volume higher,41
cancels lunch at the restaurant booked for march twenty five,43
please turn on roomba,47
change light whenever i find myself in my house,49
make me some coffee,48
get the roomba to clean up,47
activate robot cleaner in an hour,47
how is the spouse of obama,61
what is four plus four,62
i want the light switched off can you do it for me,51
remind me to move so there is no weight gain,44
Show geographic location of pyramids,61
can you remind me about the gym class in two hours,44
what is the geographic info of a pop singer rahman,61
Put milk on my shopping list,56
where do most celebrities hang out,61
it's dark in the living room,52
get rid of tax list from nineteen ninety,58
switch on the wemo plug,55
can i have my list,57
can you really see russia from alaska,61
what meetings do i have between eight ten today,42
turn out the lights,53
create list,56
start the coffee maker,48
please turn the lights up,53
add eggs to the list,56
please brighten the room,53
decrease brightness of lights,50
what do you get when you multiply sixteen by nine,62
add cereal to my shopping list,56
is brad pitt married,61
commence coffee making,48
please make the lights blue,49
remove apples from my shopping list,58
make a new list of dog breeds,56
put working out on my calendar for eight am every day this week,44
am i on vacation this week,42
will you please turn the lights off,51
what is the current time in chennai,46
turn off bedroom fan,54
switch off main light,51
color of light should be dimmed bright,50
wemo plug socket on,55
i want hot coffee,48
update me on stock price of this company stock,63
events happening between eight am and five pm today,42
turn off one light in my bedroom,51
origin of word,60
what happened to the dow jones today,63
reopen groceries and add milk,56
how many lists do i have in contacts,57
new exchange rate,59
i am unable to hear you can you speak little loud,41
how much is twelve divided by four,62
turn on vacuum cleaner,47
what week of the year does the summer season start,46
turn on when plugged in else turn off,55
can you tell me what the white house is,60
tell me about my upcoming week,42
is yemen closer to japan or india,61
please give height of lindsey lohan,61
what is the dollar against the pound,59
turn off the fan,54
please solve this math,62
i need some ambiance please,49
turn the room light off,51
shift the light off,51
down the speaker volume at the end of level,40
what are the stock prices,63
switch the lights off,51
louder,41
may i ask you to dim the lights,50
schedule a lunch meeting with brent on Wednesday at noon,44
please add the meeting with ms boland on wednesday eight hundred am to my calendar,44
what is the time difference between my location and hong kong,45
up the brightness on these lights,53
lessen the speaker volume,39
can you remove this item from the list,58
delete meeting,43
i want to remove apples from list,58
clear all data from calendar,43
please clean the floor,47
more volume please,41
please find today's stock prices for samsung company,63
turn the volume down a little please,39
birth date for movie star keanu reeves,61
what day of the week is the first of march,46
read my grocery list,57
look up word,60
turn up,41
what is the root of 16,62
can you make it a little quieter,39
please change the color of my lights surprise me,49
can you tell me the next scheduled event,42
how many euro will i get for ten dollars,59
i want coffee from the machine,48
be mute,40
tell me what is on my calendar for tomorrow,42
when is my next appointment and who do i contact to reschedule,42
give me the stock price for tommy hilfiger,63
turn off smart plug socket,54
what day of the week does the fifteenth of march fall on,46
please block off friday at eight am on my calendar,44
please switch off the light,51
switch on the lights,52
check item five on my to do list,57
erase calendar events,43
how much is starbuck's stock these days,63
how do you solve three two,62
turn on the robot vacuum,47
i want to know could an extra item be added to my grocery list,56
what lists do i have,57
change the light in the bathroom to yellow,49
can you check the facts on this issue,42
turn off the living room lights,51
please describe a car,60
delete the famous actors list,58
reminders,44
could you please tell me what is the rate for pound to u. s. d.,59
remove last played song,58
i cant hear a thing,41
turn living room lights red,49
blot me all the phone calls planned for the morning of twenty three march,44
how many times does fifty go into one million,62
turn my bathroom plug socket on,55
adjust the lights to a lower setting please,50
please shut off the kitchen lights,51
what is telekenesis,60
increase volume by one,41
turn on the plug socket one,55
hey olly turn up the lights a little,53
add new item to list,56
can you create a new list in the playlist,56
please turn off the lights in bedroom,51
turn up lights,53
prepare coffee now,48
brighten the lamp next to the sofa,53
erase that from my calendar,43
how much is one dollar in pounds,59
cancel my meeting tomorrow,43
current currency rate,59
date and time,46
tell me about rock,60
show me what lists are available,57
any upcoming events,42
what kind of lists do i have saved,57
what is fourteen divided by two,62
can you tell me what haggis looks like,60
please speak loud,41
no lights,51
give me the shopping list,57
what is five divided by one,62
please make arrangements to make the hall so brighter,53
turn on the lights that are outdoors,52
could you give me the exact rate for dow nifty futures,63
convert eastern time to western time,45
was einstein married,61
change the time in this location to ist,45
rate u. s. d. to g. b. p.,59
please remove dallas from my travel itinerary,58
what is the time for the eastern time zone,46
disable music player,40
from dollar to euro,59
enter silence mode,40
please delete what i just typed,58
take bread out from the shopping list,58
turn off the light in the bathroom,51
do i have a date for tonight,42
please read me my current lists,57
start the robot roomba,47
please talk softer,39
I need the volume to be quieter,39
create a new list please,56
dim the lights a bit,50
please shut the lights,51
please clear my calendar,43
dim the lights in my bedroom,50
what is twelve plus one hundred and ninety six,62
what is included in the tour's list,57
can you mute when i am not home,40
add wine to list,56
delete last item listed,58
brighten living room lights,53
it's really loud can you please turn the music down,39
it is too bright in here dim the lights,50
turn up sound,41
turn off the lights in the bathroom,51
turn the light off in the living room,51
what is the dollar price in inr,59
can you do nine plus two,62
give me the details on purchase order,57
turn socket off,54
please make a list of thing i have to shop tomorrow,56
when is my next appointment with dr smith,42
get the coffee started please,48
format the calendar,43
today is which date,46
add sugar to my shopping list,56
can you increase the volume of the speakers,41
how many dollars are in a pound,59
delete the shopping list,58
activate the robot and vacuum the floor,47
what is the exchange rate of u. s. d. to cdn,59
what lists are in my notebook,57
be silent for thirty minutes,40
start irobot,47
what is the exchange of euro to dollars,59
raise lights,53
one thousand two hundred and thirty pm already you will have a meeting in ten mins,42
what is ten divided by five,62
how much would it cost to buy a share of target,63
what day does my birthday fall on next year,46
what do i need to complete first from the list,57
remove father's day from calendar,43
delete my next meeting,43
smart plug socket off please,54
increase light brightness,53
what's my to do list for today,57
add this to a list,56
remove the list,58
put out the lights,51
remind me to eat when i get home,44
order one coffee from nearest coffee shop,48
is there anything on my list today,57
please delete the last song that played from the playlist,58
create a list for today's tasks,56
current time please,46
hi olly please remove the birthday event on coming sunday,43
give me some lavender toned light,49
turn the lights down a bit,50
hey olly make sure my calendar is completely clear tomorrow,43
show the list that are available with numbers,57
make my lights green,49
switch off wemo,54
turn off the lights in the bedroom,51
clear off the vet appointment tomorrow,43
add meet with dave at subway on weber on four april at five pm,44
speak all items for to day,57
slightly raise the light,53
get rid of mike stein from contacts list,58
for how much is hp selling for,63
can you remind my next meeting with my boss one hour before it will happen,44
please turn the lights down,50
could you please schedule a meeting with this person,44
pull up list,57
how much of the earth is made up of water,61
what day of the week is june twenty seventh on this year,46
what else do i have on the list,57
can you tell me about my meetings next week,42
brew a pot of coffee,48
please lower the lights a little bit,50
please mute the speakers,40
turn on the wemo plug socket to connect my charger to it,55
can you place the sound on mute,40
am i free between six to seven pm,42
is it true the gym is seven miles away,61
increase lighting,53
mute for two hours,40
give me the definition of arrow,60
where is stonehenge,61
please turn off the lamp,51
turn off the light in the kitchen,51
what is sean connery's birthday,61
please turn off the smart socket,54
how many months in a year,61
what is the time difference between new york and lagos,45
create a new list for school supplies,56
do i have any off days this week,42
how much is indian rupee going against us dollar,59
start a new list,56
i would like the house lights to be pink,49
delete the old playlist and create new,56
is there a way to clear my calendar,43
dim the lighting in my living room,50
i'd like a coffee now,48
i would love a less bright up room,50
how much is the us dollar worth in canada,59
turn off lighting,51
what country has the most population,61
what does tacobell stand for,60
switch on smart plug,55
tell me about the sports stadium,60
make the lights pink at the house,49
increase the volume so that i can hear it in other room,41
increase the volume of the speaker,41
create a repeating event on mondays at seven pm,44
what time is it in singapore,46
what is the price of euro to u. s. d.,59
lower audio,39
make a things to do list,56
change color of lights,49
lessen the the light glow,50
what day of the week is the twenty second march,46
uh what does the current date happen to be,46
what the conversion rate from yen to us dollars,59
thirteenth june is a day of election result please set it,44
delete all events for the next five days,43
please turn on my robot vacuum cleaner,47
notify me when the event is going to take place,44
what is the current day month and year,46
change my plan erase my next event,43
when is the school dance junction marked,42
can you pull up the latest time so i won't be late for my appointment,42
where jackie chan currently live,61
anything interesting happening next friday,42
current price of google please,63
can you speak louder,41
flag two day after this day as my holiday,44
talk quieter please,39
answer this mathematical question,62
make the living room blue,49
please turn off all the lights outdoor,51
delete last entry,58
brighten up the room,53
could you please turn on the plug,55
please darken the lights,50
include meeting in the list,56
i am busy tomorrow so delete all calendar events,43
turn on vacuum,47
please remove this event from my calendar,43
can the lights be changed to green,49
what's one plus one,62
it's too bright in here can you turn a light off,51
add the post office to my list of errands for Saturday,56
how much would it cost to buy stock in apple,63
hey what does incite mean,60
please give me detail of one yen equals dollar,59
change house light colors to blue,49
pause for ten seconds,40
stock prices of rolls royce,63
where did rama go on his final journey,61
can i have stock rate list of ola and uber,63
set a reminder for fifteen minutes to change laundry loads,44
can i see my work lists,57
what is the time difference between eastern and pacific,45
what important dates are there in my calendar this month,42
remove eggs for the shopping list,58
what does h2o stand for,60
clean the floor please,47
start coffee,48
please add list of things to buy for party,56
silent mode,40
help me start my kitchen list,56
what is a chair,60
give me red lights,49
remind me clock that i have a event,44
what is i. b. m.'s stock worth,63
increase the volume a bit,41
make it brighter,53
please mute yourself,40
set the time zone to g. m. t.,45
please turn down the lights in the living room,50
what time is it on the west coast,46
check stock prices on this,63
please make me coffee without sweetener,48
please turn off the wemo plug socket,54
rise volume,41
make the room brighter,53
what does it look like,60
it's dark in here,52
make vacuum cleaner start,47
create a list of monthly groceries to be bought,56
turn off audio,40
lower the lights a little more,50
can you change my time zone from central time to pacific,45
i want some coffee,48
add spent five dollars in my expenses list,56
what is the correct time,46
clear this list,58
remove the bank transaction list,58
how far above sea level is denver,61
please remove my list of favorite albums,58
give me the definition of formidable,60
is the stocks which i have invested are increasing,63
i need some coffee made,48
i would like a cup of coffee with one cream and three sugars,48
start me a new list,56
please start the coffee,48
find the meaning of promise,60
which day this week do i have plans,42
remove birthday party,43
if i have fifty dollars and spend twenty four how many dollars will i have left,62
i'd like a cappuccino please,48
is it ok to lower the lights,50
activate the vacuum cleaner and use it,47
a new list to be created by tomorrow,56
cancel everything on my calendar,43
make it brighter in here,53
can you raise the lights for me please,53
can you turn it up a little,41
search for pink's youtube channel,61
what is the meaning of the word home,60
set a two day notification before maria's birthday please,44
i need a cup of coffee,48
remove my calendar event at one pm today,43
tell me if five hundred and forty is subtracted seven time by twenty eight,62
i want to drink the coffee that you made,48
take away all events,43
i've got a meeting by tonight seven pm please mute the music for an hour,40
can you set the coffee machine to make coffee at three pm time every week day,48
my events,42
cancel tomorrow's meeting,43
start cappuccino for me now,48
what size is a sperm whale,61
what is the time at singapore when our time is five pm,45
tell about the origin of the word evolution,60
please quiet the speaker,40
remove the event from monday,43
turn wemo on,55
remove the grocery list from my active lists,58
solve the calculation,62
what do i have to do today,43
i want a lower light,50
change the lights in the house to green,49
open note pad,57
change color of the light to red outside the house,49
what meetings are available in march,42
brighten the light of hall,53
add paper towels to the grocery list,56
what is the highest microsoft stock price today,63
i don't need tesco item any more delete it,58
tell me what lists i have,57
can you set my coffee machine to make me coffee at four pm time,48
set a meeting with hongbin,44
can you create new list for me,56
i need you to turn on the vacuum cleaner,47
what does speaker mean,60
what is the result of two by two,62
siri what is the definition of ziggurat,60
if idle then turn off else turn on,54
get rid of bananas on the list,58
exchange rate from cad to u. s. d.,59
how old is emma watson newest boyfriend,61
create a list for the following,56
can you turn up the lights,53
turn on smart socket in dining room,55
what time is it in central time zone,46
mute for one hour,40
lower lights,50
tell me why relationships are so hard,61
what's on my list to do today,57
start the vacuum,47
by main power off,51
adjust the light,49
define cpu,60
if it is four pm in missouri what time is it in london,45
please turn the lights off in the bathroom,51
turn up the volume,41
can you please switch off the lights,51
add coffee to the grocery list,56
turn up volume of music,41
mute the settings,40
turn up the volume on the music,41
change the color of the lights in my bedroom to red,49
what price are google stocks trading for,63
stock price for sprint,63
please increase volume in music player,41
drop it from list,58
display my list,57
what is one hundred and twenty three times one hundred and twenty three,62
erase my appointment for march seven,43
i need one cup of coffee,48
what is the definition of a probiotic,60
current date please,46
the volume of the music playing now should be raised,41
i want you to turn off the plug socket before the cellphone is charged,54
erase events,43
set a thanks giving event for friday,44
tell me which mutual funds have maximum yearly returns,63
cancel business meeting on wednesday,43
turn on coffee machine and make a pot of coffee,48
tell me what's on my shopping list,57
what will be the time now in washington,46
turn off lights,51
mute the sound,40
by remote sensor,51
delete that item from the list,58
if it is twelve hours ahead of eastern standard centaur time what's the time in the philippines now,45
volume up,41
who is the president of america,61
reduce the strength of the bedroom lights,50
turn the lights blue,49
if i call mike in california at six pm what will his time be,45
when is sunset,61
what is apple's current stock price,63
remove item from list,58
how many g. b. p. can i get for one dollar,59
tell me distance between sun and moon,61
turn the vibrate off from speaker,40
what does pro bono mean,60
make the socket available for me,55
remember dinner on thursday at bistro italia,44
event remove,43
prepare my coffee,48
hey i need you to make a list of cricket players of indian team who played for the international team in two thousand and fourteen,56
turn the sound up,41
what does the list contain,57
what does formidable mean,60
what is the currency conversion charges applicable,59
please activate the vacuum cleaner,47
delete the events from the calendar on twenty eighth march,43
turn off the kitchen lights,51
canadian us exchange rate,59
turn on kitchen light,55
how much later is new york than la,45
please remove apples from my grocery list,58
i want purple lights,49
read my lists to me,57
outlet on,55
please turn off kitchen light for me,51
what is love,60
how far is france from miami,61
turn on the socket,55
i want the lights less brighter,50
please turn socket off,54
remove all the events and schedules,43
please make the lights natural,49
is it noon in paris,46
can you tell how many hours of difference are between boston and los angeles,45
light is too much,50
please turn on the smart socket,55
church with mom and dad on sunday,44
define loquaciousness,60
i don't need the shopping list delete it,58
remove the doctor's appointment i added to my calendar for february twelfth at nine am,43
please turn on my smart plug socket,55
what year did george clooney start acting,61
increase the brightness of the light it is hard to see down here,53
search the item,56
calculate distance from boston to new york,61
open up a new list,56
please dim the lights in the bedroom,50
give me the definition of the word fondle,60
what are the pending reminder for today evening,42
can you remind me about my meeting tomorrow,44
make the bedroom lights light blue,49
on what date is easter this year,46
raise the brightness of the lights,53
how many tablespoons are there in a cup,61
would you set the coffee maker running,48
dim the lights in the kitchen,50
please turn on the lights in my house,52
tell me when i need to leave the airport,44
show me the available colours of lights,49
what is the value of the yen right now,63
turn off the lamp in the living room,51
what is the stock price of hdfc,63
switch on the vacuum cleaner,47
todays a lovely day what the date,46
make the volume lower,39
give me a description of iron fist on netflix,60
can cats eat fish,61
what is happening this weekend,42
make it brighter in here please,53
turn off the bass from the audio,39
reduce volume,39
start new smart socket,55
please find out the share price of i. b. m. in nasdaq,63
i would like to mute the speakers please,40
what day does april sixteenth fall on,46
change the lights to green,49
what are my plans for today,42
more bright,53
deactive the socket,54
delete all scheduled events,43
turn up volume,41
light off living room,51
how many three are available in twenty seven,62
mute yourself until five pm,40
set reminder for tennis game with peter on Sunday at four pm,44
who is the better half of obama,61
silently adjust,40
please define forensic,60
convert twenty one thirty from gtm four to g. m. t. four thirty,45
turn lights off in living room,51
convert one euros to us dollars,59
please delete the shopping list,58
i want to turn on the robot vacuum cleaner,47
clear list things to do this weekend,58
this item should be removed from list,58
send me the stock market updates for today,63
remove apple from list,58
let me know the list,57
notify me about the meetings over a period of some days,42
remove all the events in my calendar,43
what's the exchange between u. s. d. and cad,59
find dinner with mom on my calendar and delete it,43
new york time,46
how strong is the dollar compared to the peso,63
decrease twenty percent,39
what is five over three,62
do i have banana in my shopping list,57
is mary's birthday party tonight,42
initiate cleaning process,47
do i have a sales meeting today,42
remind me to meet joe for lunch tomorrow,44
how much money will i make for the week if i make dollars per hour and work twenty hours,62
turn off sound,40
how much has hp stock gone up,63
how is the stock going in general,63
what meetings do i have next thursday,42
what is time now in california,46
set a notification on third march about company meeting,44
define transcendet,60
please make me a coffee,48
switch off the wemo plug socket,54
on the plug,55
clear the dust and then on the cleaner,47
whats going on in my calendar,42
if i have twenty dollars how many francs is that,59
please turn on my door lock,55
what time do i work tomorrow,42
can you give me the time in new delhi,46
what is the difference between the rate of the american dollar and the pound,59
what apple trading at,63
what is tomorrows date,46
turn off the socket,54
what is a monitor,60
brew my coffee,48
when was born abraham lincoln,61
mute the audio,40
turn on the wemo plug,55
White,49
add event to date,44
what is today's current date,46
i have a meeting tomorrow morning at ten please remind me,44
will you please turn off the smart plug,54
create a new shopping list,56
please raise the lights to max,53
change light color to blue,49
make the lights blue please,49
on the button of cleaner,47
set event on recurring,44
buying of groceries new list,56
please search for this word,60
what is the stock for hp company,63
turn on the robot vacuum cleaner,47
what is exchange for the us and euro,59
please add new item to list,56
time time is the holiday party at the office,42
please ask mr coffee to make a latte,48
it's too dark i can't even see my hands,52
turn lights off in bedroom,51
abolish an item from list,58
please you don't speak in eight to ten pm,40
don't respond for fifty seconds,40
i want the robot vacuum cleaner to start at one pm today,47
tell me about the stock for shell,63
count the number of food items on the list,57
remove eric name,58
how old is kim kardashian,61
set a reminder for john's birthday next week,44
do i have any get togethers this week,42
what is the dollar exchange rate,59
answer the equation eight times seven,62
set a reminder for tomorrow evening,44
show me the date of today,46
when was frank sinatra born,61
notify me an hour before my two pm appointment at the car dealership,44
make my calendar empty,43
change the light color the red,49
turn off wemo plug in game room,54
turn the lights down to seven,50
loudly,41
define what a wizard is,60
i can barely hear you,41
siri what is dollars in yen,59
what an umbrella means,60
how much is amazon stock,63
goodnight,40
is chase doing good,63
what is the time in india when the time in us is twelve pm,45
turn on the tv socket when i arrive home,55
please tell me the definition of home,60
what does joke mean,60
please arrange to make all lights to show brighter,53
how would you describe a tennis ball,60
how far does my dollar go in japan,61
turn up the sound,41
when is dale's birthday,42
delete my list,58
turn the lights off in the bedroom,51
set a reminder for my shopping trip tomorrow at five pm,44
please put me your input to know my schedule,44
delete the item two from the list,58
please change the lighting to blue,49
delete item on list,58
when is the next lakers game,61
put shoes on my list,56
what does settle mean,60
this is too bright,50
take it in hand,47
all food items with the prefix dry should be taken away from the list,58
light settings,49
please turn the lights on,52
can you turn off the lights,51
give description of statue of liberty,60
when it is nine in the east what time is it in the west,45
my vacuum cleaner should start between ten to eleven am everyday,47
can you empty my calendar,43
what is the lowest microsoft stock price today,63
what is the population of florida,61
turn off one light on porch,51
i would like coffee now,48
in my calendar delete all of my golf events for the current month,43
look up what this word means,60
exchange rates between dollar and euro,59
add to calendar may two is mary's birthday repeat every year,44
color change of lights,49
please remind me that i have a meeting tomorrow ten in the morning,44
read out my list for today,57
start the oven,55
can you tell me the time in new york,46
what is the current time in london,46
cancel my event on june nineteenth,43
what time is it in a city,46
Shut down the sound,40
please make a coffee for me,48
what is the exchange rate between us and canada,59
switch off all lights,51
what is computer,60
can you turn up the volume on itunes,41
turn lights in the room off,51
start the radio now on low volume,39
give me more light,53
what is the result of one hundred minus fifty,62
what is on this list,57
start a cup of coffee for me,48
what's the stock price of this item,63
switch from blue to yellow lights,49
can i see my lists for today,57
tell me when obama was born,61
how much did facebook stock increase last night,63
can you speak a little louder,41
what does it mean to be overbearing,60
what's the closing price of apple,63
turn up the light,53
can you set my coffee machine to make me coffee at seven am,48
turn the lights off,51
meeting update my calendar to reflect meeting,44
start the vacuum cleaner,47
please give me today's date,46
set the volume to low,39
add apples to shopping list,56
silence please,40
what time is the evening meeting i have with john,42
enable cleaner robot,47
tell me what is on the schedule for july seventh,42
what time of day is it in london,46
switch off kitchen lights,51
take out the milk from the shopping list,58
can you do me a favor my eyes are feeling strained on these lights can you please change it to a cooler tone,49
add practice to calendar on feb four at king's park at two pm,44
decrease volume,39
what is the exchange rate between u. s. d. and cad,59
what's the rate between pesos and yen,59
see if john is available for a meeting on Monday,44
convert five s. d. to rials,59
start brewing please,48
what johncena do,61
money exchange,59
can you turn my bathroom lights off,51
make coffee at eight am,48
what time i sit in china right now,46
am i available at five pm on sunday,42
i would love the wemo socket to not be active right now,54
mute please,40
remove a list of employees,58
switch off the plug socket,54
turn my lights down to a lower level of brightness,50
is the balloon festival this weekend,42
make a list of camera photos,56
change the light colors,49
what's my stock fluctuations,63
what is the price of starbuck's stock,63
how are the top ten stocks at the moment,63
when does the super bowl officially start,61
please lower the speaker volume,39
turn off garage light,51
remove the second row from the list,58
house change all lights to blue,49
tell me the stock rate of hyundai,63
what time does the dinner party start tonight,42
i would like all the lights on when i enter,53
what's the time in dubai,46
create a list of books to be ordered,56
set lights to full power,53
what's on the list,57
tell me when my next doctors appointment is,44
erase shopping list,58
silence volume on speakers,40
where can i use this word,60
Where is miami,61
a little brighter thanks,53
hey olly mute the speakers,40
please change the light to green,49
what's the time for neighboring city,46
what is time now in japan compared to usa,45
please turn down the lights,50
why did gotse shoot mahatma gandhi,61
today is monday is it,46
please turn off my smart plug socket,54
what is the current central time,46
time to sleep,51
give me the opening stock price of acer computers,63
change that off the list,58
please check exchange rates,59
more light please,53
what is the stock price of nike today,63
lower the brightness of the lights,50
decrease brightness,50
what date is the third friday of this month,46
could you turn off light,51
what day today,46
what are the list of things i need to buy today,57
please put all the lights,53
can you turn on the vacuum cleaner,47
tell me the exchange rate of rupee for dollar,59
do i have free time next tuesday to schedule a meeting,42
what does two plus two equal,62
conversion between dollars and pounds,59
delete lunch tomorrow,43
power on wemo,55
show various plants in earth,61
can you set the living room lights to pink,49
include this,56
more lights please,53
these lights are too bright please lower them,50
delete my next scheduled event please,43
increase lights please,53
what is the day today,46
can you tell me the date today,46
can you make some coffee,48
prepare a cup of coffee,48
my calendar is to be updated with all rccg event in march,44
i do have a to do list for today don't i,57
tell me about medieval war engines,60
what do i have next to do,42
please remove item a from my list,58
what is on my to do list today,57
change the opacity of the color,49
can you please turn off my wemo plug,54
did apple stocks go up or down,63
start the robot vacuum cleaner,47
show me my lists,57
lower the light intensity,50
make me a cooled coffee,48
remind me of my twelve oclock meeting by eleven thirty,44
how tall is frank goggins,61
please run the vacuum,47
please change the volume low of the speakers,39
delete the list please,58
switch on robot vacuum cleaner,47
hey olly my the lights a little warmer,49
i need to make a grocery list,56
clear my activities list for today,58
can you tell me what the items on my grocery list are,57
what is the time difference between india and ivory coast,45
what is the answer to two by two,62
what's the time in china right now,46
shut off the lights,51
longest river in the world,61
please turn off the light of my son's room,51
how much is a g. b. p. in u. s. d.,59
please make me a cappuccino,48
dim the garden light by half,50
remove that item,58
it is dark,52
can you tell me what's on the schedule for tomorrow,42
please start the vacuum,47
exchange rate of yan with dollar,59
i have already given mark his gift today please remove him on my christmas gift list,58
cut wemo power please,54
show me boston's current time,46
stay quiet,40
explain how to set my coffee machine,48
give me the description of a smartphone circuit,60
remove a list please,58
remove item three,58
do i have any undone tasks,42
solution for eighty one divided by nine,62
tell me the name of my lists,57
please turn on my balcony lights,52
if a pencil cost four dollars and a book ten dollars cost how much i should pay if i buy two pencil and three book,62
meeting this friday,44
call me for this meeting,44
look up the exchange rate between dollars and bitcoin,59
lights at percent,49
switch to eastern time zone,45
turn off lights in bathroom,51
turn on the roomba,47
make sure bread is on my grocery list,57
given it is four thirty five pm in london what time is it in melbourne,45
please remove this item from the list,58
i'm in a meeting please do not speak,40
can you brighten the lights for me,53
exchange rate for converting ten dollar to euro,59
how many rupies are in a dollar,59
repeat birthday,44
remove the santana music list,58
rahul marriage reminder,42
what are the chances of the stock market closing below the two hundred moving average in the next fourteen days,63
turn off my wemo plug socket,54
take off the doctor's appointment on march twentieth,43
initialize the robot vacuum,47
what is the month day and year,46
no notifications for five minutes,40
what is photosynthesis,60
activate the cleaner for furniture cleaning,47
silent mode on for the next three hours,40
what is next in my calendar,42
what does a geranium look like,60
i'd like an espresso,48
start vacuum,47
please be quiet for another hour,40
turn off the speakers,40
open grocery list and add milk,56
exchange rates,59
unmute,41
which are well reviewed movies by emma watson,61
get more information on geographic information about this place,61
what is six divided by two,62
please start vacuuming,47
tell me about alexander the great,61
