content,label
what are the sorts of things i can ask you about,122
how much money have i recently spent on stuff,143
how can i keep my credit score from going down,140
what day did i last take my car in,110
how is my credit score numberwise,145
can you tell me what name you have for me,128
give tim my current location from the gps,135
how long can i keep chicken in the freezer for before it goes gross,107
how long will it take for me to get a new credit card to replace the one that was stolen,141
what is 15 ounces in grams,124
i need to get my oil changed,106
when did i go to the mechanic,110
what can i do to get a better credit score,140
"find all the ""a""s in happiness",133
i don't need my reservation for 5 at the loft please cancel it,147
create alarm,100
do you think you are a bot,127
what raiting of gas is called for,120
what name do you refer to me as,128
my chinese food has sat in the fridge since friday but can i still eat it,107
what's the clock say,103
how do i order checks for my savings account,129
i have a reservation for strip house for jennifer that i'd like to confirm,130
what type of gas does this car take,120
tell me your hobbies,112
which ingredients does gumbo have,111
i need to order more checks for my savings account,129
i no longer need the dinner reservation,147
delete ice cream from my shopping list,121
what kind of gas is required for this car,120
what things can i do to increase my credit score,140
how long is it going to take me to get to bellevue,101
what is the time frame to get to phoenix,101
look up the time in california,103
can you give me a thai dinner suggestion,114
can you assist me in paying my electric bill,125
how can i improve my credit score,140
do i have any meetings with michael today,109
does the new york restaurant take reservations,134
how much have i spent this week,143
i am thankful for the answer,142
can acero take reservation,134
tell me the ingredients to make an apple pie,111
what was the total i spent at home depot last month,143
call me bob from now on,139
what is the time right now in the peruvian time zone,103
is there a meaning in life,132
please provide an option for dinner,114
what does mature mean,149
please confirm my reservation for 2/20 at 8 pm,130
get rid of butter on my shopping list,121
i would like you to give me a suggestion for a mexican meal,114
"how long before i get to dallas , in time, not miles",101
my bronze card is missing i would like to report it as lost,136
say my name in a sentence,128
play the song called dancing on the ceiling,105
please put chips on my shopping list,121
could you let me know what song this is,115
make my location available with david and kate,135
give tom my location,135
what's my daily spending limit,113
what time of day is it in london,103
i am bored and need new dinner recommendations,114
i am in need of new checks i'm completely out of mine,129
i am not sure how to spell the word liaison,133
does medical debt hurt my credit score,140
which hobbies do you like,112
what's my mortgage payment going to be this month,137
give me current gps coordinates to my sister,135
how would one say cruiser in china,102
i need to get my oil change so make an appointment,106
can you find me a rice recipe,116
when will i need to replace my tires if i last replaced them on december 20,138
tell me the right kind of gas for this car,120
what's a simple chinese recipe for dinner,114
when will a replacement card get here,141
i wanna have an alarm,100
can i change my credit limit,108
is there any way to change the date of my oil change,106
how do i make beef stroganoff,116
did i take my car to the mechanics recently,110
do you think our lives have purpose or meaning,132
do i have any meetings planned for today,109
how do i convert four inches into centimeters,124
help me wake up with an alarm at 5:30am,100
please confirm that i have a reservation for 2/20 at 6:00 pm,130
how do i spell acquaintance,133
when should i change the tires,138
what type of fuel does my car use,120
the check engine light is on and i need a mechanic,106
i need to know the date of my car's last visit to the shop please,110
what ingredients do i need to make raisin bread,111
i need to know how to spell conscience,133
find a recipe for hamburgers,116
translate english to french hello,102
the list should also have 2 loaves of bread,121
what is my credit limit at,113
"can you spell out ""annulment",133
how long does it take frozen steaks to go bad,107
start a phone call with kathy,146
do you know how i order more checks for my well's fargo account,129
how long does it take to get to the mall in las vegas,101
tell me the content of my to do list today,144
how much do i owe on my cable bill,137
you can call me jeff,139
so how long do you think the chicken will take,118
confirm my reservation for joe at hoss's,130
great western bank's login screen tells me i'm locked out but not why,123
how would i say hello if i were swedish,102
what types of things can i ask you,122
can you find me a recipe for salsa,116
when is babysitting on my to do list,144
"i have tomatoes from tuesday, do you think those are still good",107
does this car take regular gas,120
my report card was stolen,136
how do you say i need coffee in dutch,102
can you help me unlock my bank account,123
i need hot dogs added to my shopping list please,121
read back my to do list,144
how long do you cook pasta for,118
how do you say hi in french,102
could my credit be increased to 5000 dollars,108
i need a pancake recipe,116
how long do i put the casserole in,118
any hobbies you like to do,112
please set the temperature to 70 f,104
what's the water bill,137
set alarm for noon,100
did they process the credit card i applied for,126
what sorts of subjects are you well versed in,122
can you tell me what the amount on my directv bill is,137
what did i spend at bath and body works last month,143
what have i spent on fast food recently,143
how long can i expect chicken breast to be good for before expiration,107
what's the average cooking time for cooking wings,118
how come i am being denied access to my bank account,123
do you consider yourself a bot,127
how much do i owe in bills,137
what price is my credit card and my water bill at,137
how do i schedule car maintenance,106
are you a human being or a computer,127
my meeting with alice is scheduled for when,109
how long does it take to cook hot pockets,118
set an alarm for 6 am tomorrow,100
am i talking to a real live person,127
give recommendations for thai food,114
will i need to get a plug converter when i visit guam,119
add bread to my list of groceries,121
what should i make for dinner,114
how much did i get paid,117
how can i change centimeters into inches,124
my tires are 29 months old should u change them,138
my dte bill is how much,137
are any meetings scheduled for today,109
"looking at this week only, have i overspent on hoagies",143
create alarm 6am,100
go ahead and give me a suggestion for what to make for dinner,114
is cleaning the toilet on my to-do list,144
what is my state bank of india card credit limit,113
so what do you do at free time,112
search steps for how to report a card lost,136
what's the letters in 'you' word like,133
i wish you were here earlier,142
what types of activities do you enjoy,112
how long until i get a replacement card,141
i wanna know when my meeting is with dan,109
i wish to request a change in insurance plans,131
what do you do to occupy your free time,112
when do i have meetings today,109
let me know whether folding laundry is on my to do list,144
would you tell me what names you have for me,128
what are some things you like to do,112
do you know my credit rating number,145
about how long does it usually take a new card to get mailed to me,141
what's the credit limit on my visa card,113
"ai, call my usbank to order more checks",129
i need to know if cleaning out the fridge is on my to do list,144
tell david where i am,135
dog in spanish,102
tell me my income amount,117
you can call me brandon,139
i need to know if i have meetings from 3 to 6 pm,109
i want an update on my application for a credit card that i sent in a couple weeks ago,126
"for peppercorn steak, what ingredients do i need",111
call me carrie,139
tell me the visa card credit limit,113
i would like brenda to have my location,135
will i have to wait a long time to receive my new credit card after i lost my old one,141
what are you capable of doing and answering,122
i can't find my credit card and i want to report it as lost,136
i don't know the reason my account is blocked,123
can you verify my reservation under steve for friendly's,130
tell me if you are a real person or an ai,127
could you cancel my reservation for winters at the palace tonight,147
i need to know what the meaning of life is now,132
make an appointment to check my tires,106
i need to order new checks,129
i'd like to increase my credit limit,108
i want to know if the new york restaurant takes reservations,134
how much do i earn,117
how is the temperature at ac,104
"so, where do you come from",148
what does epicurean mean,149
post the living room lights on,104
how can up my credit limit,108
help me and let me know when i should replace my tires next if i last replaced them on june 2,138
spell aaron for me,133
gps coordinates share with home,135
i would like to share my location with my mom,135
how long can i expect to wait for a new card,141
what ingredients go in potato skins,111
i need to report credit card theft,136
when is the egg expired,107
what stuff would i need to make tortellini,111
connect me to bob,146
i want to hear satisfaction,105
tell me what my name is,128
how much did i spend on petrol 2 days ago,143
what hobbies do you like to partake in,112
make the lights darker,104
they call me john,139
how do i change my insurance policy,131
should i bring my socket converter to england,119
schedule an oil change for me,106
what do you think about the meaning of life,132
how long has it been since my car was last in the shop,110
i need what ingredients for meatloaf,111
please make a call to stefan larson,146
what would cause me to be locked out of my bank account,123
i need to know the point of life,132
what is my exact credit score,145
what sort of things are you able to help with,122
tell me what time it is,103
please dial christie's number,146
how much time to drive to the closest bank,101
give me the meaning of alternative,149
am i talking to an actual person,127
i want to to schedule maintenance on my vehicle,106
it takes how long to get to mcdonald's in pomona,101
i need a newer insurance plan,131
i'm happy with your answer,142
does today's schedule include any meetings,109
i need to know my salary,117
i would like to try and confirm that i have a reservation at houlihan’s for mike,130
tell me how to make ramen,116
please cancel my reservation for chris at brio,147
find a good recipe for meatloaf,116
how much time does it take a new card to get mailed to me,141
tell me how i can tell if my tires need to be changed,138
tell me what song this is,115
where do i go for my credit score,145
where did your mom have you,148
my reservation is no longer needed,147
when am i due for a tire change,138
i am needing to know what some of your hobbies are,112
"i would like to increase my bank of america credit limit, can you help me",108
what kinds of things do you do for hobbies,112
which way do we go and how long will it take to get to the sears tower in chicago,101
what is my credit limit looking like,113
cancel my reservation for 3 at carlos jr,147
what exactly is the meaning of life,132
about how much time will it take to get to the laundry in this area,101
can you tell me what time it is please,103
please share your hobbies with me,112
how long does a roast take,118
what's your country of origin,148
how high is my spending limit on my wells fargo card,113
inform eric of my current location,135
how do i set the alarm,100
"in french, how do i say, see you later",102
how is the tread on my tires,138
what is life's purpose,132
will i get sick if i eat the tuna salad from friday,107
is there a greater purpose in life,132
translate for me hello into french,102
what expression would i use to say i love you if i were an italian,102
read to me my to do list,144
please show me how to order more checks for my savings account,129
"will you play the song that goes like, ""starships were meant to fly",105
please call me johnny,139
how much money am i earning,117
may i have a higher limit on my mastercard,108
can we call mark,146
are you able to help me pay my mortgage,125
how long will my milk be good in the fridge,107
what is my current net salary,117
tell me why am i locked out of my bank account,123
what type of pizzas are available for dinner,114
can i increase the credit limit for my usaa card,108
is vacuuming on my todo list,144
thank you ai for everything you do,142
am i speaking with a real person,127
what is spanish for good morning,102
how do i go about getting more checks since i ran out of them,129
my last card was stolen and i want to know how long until i get my new one,141
i wanna play the song that goes like hey jude don't make it bad,105
i want to cook a quick breakfast what ingredients do i need,111
i need to know how to spell the word serendipity,133
can i get someone to look at my check engine light that is on,106
what time i have to meet mr accountant,109
set up an alarm,100
how can i track the progress of my credit card application,126
i need help paying my cable bill,125
could you tell me what my credit score is,145
how can i build my credit score,140
see if my form submission for an american express card has been seen,126
define monetary for me please,149
can you tell me some strategies for raising my credit score,140
remove my reservation at outback for timmy,147
how long can i keep fish in the freezer before it gets ruined,107
how do you spell friend,133
can i ask you all different types of questions,122
where were you born as a kid,148
how is my credit looking,145
"who can look at my car, the engine light is on",106
i'll use what ingredients for lasagna,111
what is the current time in istanbul,103
do they take reservations at mcdonalds,134
i'm in need of checks for bank of america,129
what's 10 inches in centimeters and millimeters,124
do you have any idea why my account may be blocked,123
tell me what this song is called,115
what type of gas should i use,120
you did a good job thank you,142
what kind of outlets does havana have,119
ring steven,146
i need to know if you are a real person or an ai,127
maybe we can put blank cds on my list for shopping,121
set an alarm for 11 tomorrow,100
is the gang getting together this afternoon,109
how long can i go before i need to change my tires,138
i prefer to go by brad,139
i need to talk to someone on the phone,146
i need to pay my time warner cable bill,125
is it possible to get more checkbooks for my wells fargo checkings,129
i need to cancel my reservation for rob at red robin,147
how much have i spent recently,143
"ai, my name is deb please use my name when you talk to me",139
how much can i use on my visa,113
please set the alarm,100
what music is this,115
i need you to confirm that there is a reservation under the name david kramer for 7:00 pm at pietro's,130
how long will it take to drive to the kroger in westwood,101
"tell me when i need to replace my tires, if i replaced them on october 1, 2017",138
are there any meetings on my calendar today,109
share to grandma my gps coordinates,135
what’s the time in new york,103
mailing a new card to me takes how long,141
what do people say life means or the meaning is,132
what is the meeting schedule today,109
how long before the replacement card is mailed to me,141
how do you cook meatloaf,116
can you tell me if zeus does reservations,134
how many ss are in narcissism,133
what date will my card be here,141
i'm out of bananas; add to shopping list,121
are socket converters needed if i'm going to cape town,119
i just used my last check and need more now,129
how much is my internet bill,137
what do you do for fun in your free time,112
check with my bank to see why my account is frozen,123
can i make reservations at spago in beverly hills,134
what goes into chicken noodle casserole,111
"if i want my credit score, how do i find it",145
"if i'm trying to get to heinz field, how long would it take by bus",101
forget reservation at oyster bar for tonight,147
see if all the doors are locked,104
find out how to make chicken tikka masala,116
do you think being alive has any meaning,132
what does peer-to-peer actually mean,149
do i need to replace my tires if i replaced my tires in january,138
what can you do,122
can you tell me where you were created,148
please change my name,139
can you help me find a lasagna recipe,116
which type of gas does my car use,120
where did they make you,148
how long can i keep beef in the freezer for before it gets nasty,107
please tell me how to spell umbrella,133
make the temperature 78 in here,104
i want to know how i can build up a good credit score,140
what ingredients do i need to make pancakes,111
i need the tow truck to be given my gps coordinates,135
did i lock the doors,104
i really want to know my todo list again thanks,144
does ruth chris in charlotte allow you to make a reservation,134
what is the ac temperature,104
how many centimeters are in 4 inches,124
are you familiar with any types of subjects,122
i want an alarm at 5pm,100
"let me hear all of the items on my to do list, please",144
is it possible to have a higher limit on my visa,108
what kind of greek food is good for dinner,114
go ahead and pay my american express bill now,125
need the tv on please,104
can i increase the credit limit on my travel rewards card,108
how long does it take to replace a stolen credit card,141
start calling me jake from now on,139
so when was car in shop,110
on the speaker do you know what song is on,115
in france do they require socket conveters,119
may i increase my credit limit by 500 dollars,108
what plug types are there in cuba,119
i need to up by noon,100
will i be able to increase my credit limit to $1000,108
how much can i buy on my discover card,113
tell me the credit limit on my mastercard,113
what is my current gross salary,117
when did i take my car to the shop last,110
does my todo list have vacuuming on it,144
"today my electric bill will be paid, or should be",125
find out what song is currently on the speakers,115
where you from the usa,148
why is there a hold on my capital one checking account,123
how can i make changes for my insurance policy,131
what ingredients do i need for tacos,111
can i get a credit increase for my visa,108
how many teaspoons in an ounce,124
what do i earn on average at my job,117
is it true your a real person,127
what is the length of time i can leave pork in the fridge,107
what’s the name of this song,115
"i can't remember when my car last went to the shop, can you find out for me",110
is there a time when i should get my tires changed,138
how often do tires need changing,138
my car needs to be brought for maintenance,106
i'd like to add pancake mix to my shopping list if it's not already there,121
what do you put in a tibetan omelette,111
oranges expire in how long,107
can i increase thencrdeit limit for my chase visa card,108
what's the usual time for tuna casserole,118
what is my limit on my visa card,113
when would you change my tires,138
why is there a hold on my edward jones account,123
what amount do i make,117
the ingredients in pizza are what,111
can i increase the credit limit for my navy federal card,108
please turn on the alarm,100
please start my car,104
pay my water bill from my chase account please,125
how much have i spent on food in the past week,143
what does my income amount to,117
what's the title of this track,115
share my current location with kristen,135
can you tell me what i can ask the ai,122
please start calling me bob,139
i need to know my total spending on amazon for november and december 2018,143
how does the dictionary spell antipathy,133
how do you say thank you in spanish,102
count the number of the letter a in happiness,133
i know i should pay my electric bill,125
how can i request a new credit card,141
what is the name you have for me,128
is there really a meaning of life,132
what is the expiration date of the milk,107
can you tell me what the meaning of life is,132
do you have any of the beatles music,105
how long does it take to bake a cake,118
i want to call robby,146
report a card lost for me,136
what kinds of things can i ask you,122
"did i add ""cleaning the foyer"" to my todo list yet",144
what do you think would be a good dinner,114
where can i find jimmy john's reservations,134
translate hello to english,102
when did i last bring my car in to have it looked at,110
my car needs maintenance prepared,106
i really want to pay my cable bill from my checking account,125
what do i need to make chicken noodle casserole,111
what's a good recipe for chicken divan,116
inform bill and craig of my location,135
is there a certain type of gas i need to use,120
are you a bot or a person,127
i'd like to find ways to improve my credit score,140
how many tablespoons is 5 teaspoons,124
im not gonna need the dinner reservation,147
please delete the reservation for roberts at village tavern,147
schedule an appointment for a tire check for me,106
play me some tunes,105
when will my tires need to be changed,138
i need to know what my credit score is,145
who can i contact about why check engine light is on,106
could you call me a different name,139
can anyone let me know the reason behind my frozen bank account,123
find out the cost of my bill payments,137
"what time is it in glenwood springs, co",103
thank you for your time,142
i replaced tires last june when should i do it again,138
can i use the plug i use at home when traveling in south america,119
i would like information on the meaning of life,132
could you be a real person,127
what do you enjoy doing in your leisure time,112
when was my last car service date,110
which meetings do i have today,109
can i hear the complete to do list just dictated,144
will you please go back over everything on my to do list,144
ways to build credit,140
what's the best way to build credit,140
i'm grateful to you,142
please let me know if my discover card application has been approved,126
by what name people call me,128
what's the time,103
what do you think i should make for dinner,114
is is possible to order more checkbooks for account ending in sequence 939392,129
which subjects can you tell me about,122
i need to change my username,139
"i need to change my insurance policy, do you know how",131
i would like to switch my insurance plan,131
how long does it take until i reach the sky harbor airport,101
how can i ensure my credit score doesn't drop,140
the word 'you' got how many letters,133
how do i update my insurance,131
what is my pay for this year,117
can i improve my credit score,140
what is the max on my credit limit,113
tell me my credit rating,145
share my meeting schedule with me,109
my credit card was stolen,136
call dave,146
can you check and see how much i owe on my cable bill,137
i would like an alarm set,100
where were you created,148
what is my ac set to right now,104
how can i obtain new insurance,131
can you spell the word umbrella for me,133
what thoughts do you have about making dinnner tonight,114
i need to call my mom,146
what ingredients are needed for shrimp cocktail,111
what do i need to make a cake,111
can you call dominos pizza,146
thank you ever so much for that!,142
give me information on grub burger reservations,134
what's the time frame for hamburger stored in the freezer to go bad,107
help me pay my cable bill,125
can you find out why is my bank account frozen,123
would you say i need new tires if i last bought them on the 24th,138
let me know if you are a human or are a computer,127
what gas does the car need,120
can you confirm my reservation for chillis at 8:00,130
time in manhattan,103
what's it been costing me to buy three packs a day,143
what is my dte bill this month,137
i want to make pork barbque but do no know how,116
is it possible to make reservations in advance for macaroni grill,134
what do i owe to jcp,137
can i please get an appointment to get my oil changed,106
what is the conversion for pints to quarts,124
do you know if outback allows reservations,134
how long will it take me to drive to my destination,101
how many inches are in 36 feet,124
where do i go to order more checks for my well's fargo account,129
thank you for your assistance,142
let me know what ingredients i need to make pasta,111
can someone look at my car cause the check engine light is on,106
provide me with the knowledge of whether you are a human or are a computer,127
"my account is blocked, help me figure out why",123
how long can i have pizza in the fridge,107
can you increase my credit limit,108
how can i order checks for my savings account,129
what questions am i allowed to ask,122
can you tell me the items on my to do list,144
"what's the current time, please",103
does mcdonalds take reservations,134
"if i have four inches, how many centimeters is that",124
what time is it in honolulu,103
how to protect my credit score,140
are you a real life person,127
please cancel the reservation at zephers for joe and myself right now,147
i need to know what kind of things you can help with,122
the name you should call me is janet,139
what's the total amount i've spent eating out in the last two weeks,143
how can i convert centimeters to inches,124
what does subway use to make a cold cut combo,111
what location were you born in,148
call aj,146
where is my credit score located,145
i have to schedule some car maintenance,106
i need to report a card that's been lost but i dont know how,136
give the boys my location please,135
explain how do i get new insurance,131
is there a way to tell if i need new tires,138
"set an alarm for four thirty tomorrow, please",100
share my location with steve,135
what music is playing on the the bluetooth now,115
what's my pay,117
let me know the credit card application status,126
tell me when to get my tires changed,138
what time is my meeting with fred scheduled for,109
"has my credit card application been received, or what is its current status",126
what type of plug does the country use,119
i wanna order some more checks for my checking account,129
can i increase the credit limit on my discover card,108
i would like to try and confirm that i have a reservation at hu hot for paulie,130
how much is my xfinity bill this month,137
check my to do list to see if jewelry repair is listed,144
how do i change my current insurance to a new plan with lower co-pay,131
would you tell me my spending limit,113
post my gps coordinates to my facebook friends,135
what type of fuel does this car utilize,120
what is the limit on my credit,113
find out for me if my amex card application was received,126
can you tell me the current time in the pacific timezone,103
i wish to know the types of subjects are you familiar with,122
i lost a card and i need to report it,136
do you know when my car was last looked at,110
is there a way to increase the credit limit on my american express card,108
what do i need to do to cook a chicken,116
do me a favor and put sharpies on my list for shopping,121
i need oranges on my shopping list,121
i can't find my mastercard and i want to report it as lost,136
i need to know how long to do a pot roast in a slow cooker,118
tell me where you come from,148
what is the total of all my bills combined,137
what is the current song,115
so are you human,127
please mail me more checkbooks,129
i would like a new insurance plan,131
what is the best type of gas for this car,120
"could you translate this into chinese for me, please",102
what sort of fuel do i need for my car,120
thanks for giving me assistance,142
what do you mix to make a chocolate cake,111
how man z's are in zombie,133
how long do i need to cook tuna casserole for,118
are your real or artificial,127
what time is it on the pacific coast right now,103
how do i know if you are a real person,127
"i need help spelling ""exquisite",133
set an alarm for 9 tomorrow,100
is there meaning in life,132
do you know why my account is blocked,123
how do i know when to get the tires changed on my car,138
ai can you tell me what things i may ask,122
are bananas on my shopping list can you add them if they aren't,121
"what is the current time, please",103
does olive garden take reservations,134
"can you tell me how to spell the word schadenfreude, i don't know how it's spelt",133
the new name that i want you to call me is this one,139
how can i make sure that my credit score does not decrease,140
my tires should be changed when,138
my name is john,139
how long can i keep pork in the freezer for before it gets freezer burnt,107
what have i got on my to-do list,144
are there ways for me to make my credit score better,140
whats lifes meaning exactly,132
what do you like to do during your leisure time,112
is there a good website to teach me how to make sushi,116
check if bj's takes reservations,134
"how are you classified, as a human or a computer",127
have i set aside a time on my to do list to do my taxes,144
how much time do i need to make the chicken,118
my visa has what limit,113
"tell me if my application has been processed yet, i signed up for a credit card recently",126
can you tell me my spending limit,113
what's my discover credit limit,113
i am john,139
how long should this be in the oven,118
i need kilograms to milligrams,124
please schedule car maintenance for me,106
what kind of questions may i ask you,122
i would like to try and confirm that i have a reservation at gusteau's for krystine,130
what's the process of making a burrito,116
forget reservation at longhorn for 4,147
show me how to make tuna casserole please,116
"if soda isn't on my shopping list, go ahead and add it for me",121
what is the spending limit on my visa,113
i want to change to a new allstate insurance plan,131
i want you to add milk on my shopping list unless it is already on it,121
what kind of gas does my car use,120
i really wanna know my credit score,145
what chunk of my income have i spent on rent this year,143
when must i get my tires changed,138
i want to place a call to mike,146
what type of questions may i ask you,122
how much do you make an hour,117
what amount of money do i earn at work,117
please double check on my reservations for buffalo wild wings at five for the game,130
allow my son to see my gps coordinates,135
how many days do i have to wait for my card,141
look up my fico credit score,145
do i need a socket converter if i'm going to be in eithiopia,119
what's the balance on my sprint account,137
i got to pay my cable bill,125
oh sweet thanks,142
where can i find my credit score,145
can i get reservations at applebees,134
i would like to report a stolen card,136
what's the meaning of my life,132
where did you live before here,148
do you know if anyone's even looked at the application i sent in for the new visa card,126
what's the best way to pay my bill,125
how do vietnameses people say hello,102
please search for necessary ingredients included in meatballs,111
i need help paying my rent bill,125
calculate the limit i have available for spending on my natwest card,113
what's the deal with my bank account being locked,123
report discover card as lost,136
what's the time in tokyo,103
can you look who is at the door,104
"looking at the past month, what did i spend total",143
add laundry detergent to the list,121
will i need a plug converter when i visit costa rica,119
when can i hear the decision on my credit card application,126
can my credit limit be increased to one thousand dollars,108
what's my monthly income,117
tell carl my gps coordinates,135
what would you say is a good german dinner idea,114
play some music,105
can you help me with anything i need,122
what subjects are you familiar with,122
what was the date of my last auto appointment,110
please tell me all items on my todo list,144
i need to pay my cable bill from my checking account,125
can you update me on the status of my american express card application,126
how long should i bake the brownies for,118
can you get me the name of this song,115
when did i last have my vehicle checked on,110
i need to get a new motorcycle insurance plan,131
what am i allowed to ask you,122
define thoroughbred,149
"can you give me a burmese meal suggestion, please",114
would most people say you are a computer or a human,127
tell me if the following thing can hurt my credit score,140
can i know what type of things you can help me with,122
what type of plugs are used in cambodia,119
why can't i access my bank account,123
play me the playlist entitled jazz,105
can you tell me how much i spent on grocery shopping recently,143
"ai, refer to me as deb when answering me",139
so what is my current name saved as,128
did anyone securely lock the door,104
what time will we arrive at the bank,101
i want to pay my internet bill,125
my capital one account has a hold; why,123
"cross out bananas from my shopping list and put papayas on it, please",121
what is the time in paris now,103
how long can i leave tuna casserole in the fridge,107
tell time for another city: dallas,103
what does serendipity mean,149
please tell me how curiosity is spelled,133
what is my spending limit on my mastercard,113
do i have any meetings scheduled between 3 and 5 pm today,109
i am wanting to know what song this is,115
my credit card has been stolen and i want to know how long it will be before i can get a new one,141
do you know what is for dinner,114
do i have soda on my shopping list if not please add it,121
can you get me a recipe for mashed potatoes,116
what have i spent on food recently,143
when did i get my car inspected last,110
what time am i meeting with john,109
"""where is improve the credit score",140
look up the song that's on right now,115
how long does it take to get to the park in detroit,101
what country were you made,148
i need for you to get bananas added to my shopping list; i'm out,121
i don't understand why there is a hold on my retirement fund account,123
milk should be added to my shopping list,121
what will i get paid this year,117
will you include kleenex on my list for shopping please,121
what do you want to call me,128
can you translate good bye into russian for me,102
how could we convert centimeters to inches,124
"i got my new tires a month ago, when should i replace them",138
which plug is used in japan,119
what ingredients are in filet mignon,111
what's the expiration for steak,107
would you provide me with what the point of life is,132
where have you come from,148
how long should i cook a spiral ham,118
do they take reservations at state bird,134
turn on the microwave for 3 minutes,104
i'd like to know this song's name,115
add all my bills for this month and tell me the total,137
what's this jam called,115
what do i say for goodbye in hawaii,102
what kind of fuel should i use to fill the car,120
when will my tires need to be replaced,138
what was the last time i had my car at the dealer for repairs,110
what sort of fuel does this car take,120
does sidetracks take reservations,134
do i have any meetings today between 9 and 10:15,109
did you grow up here,148
what's the meaning of emulsify,149
what meetings do i have today between noon and one,109
i replaced my tires last year when should i replace my tires again,138
what day did i last have the oil in my car changed,110
has my mastercard application gone through the process,126
i would like to cancel my reservation for nenuco's restaurant to x- tapas,147
how do you spell superficial,133
is my milk safe to drink after being in the refrigerator for a week,107
where were you given birth,148
what information can you give me on the meaning of life,132
i want you to set alarms for 2pm and 3pm,100
what is my income from work,117
what does indignation mean,149
what ingredients go in a milky way,111
you are so nice to think of me,142
how many kilos are in 100 pounds,124
give my current location to robyn now,135
what exactly is the status of my application for the credit card,126
please let me know if giving the dog a bath is on my list of tasks to complete,144
i want you to call me this new name,139
how much have i spent on make up recently,143
how many cs are in acquiescence,133
what is the core meaning of life,132
can you share my location with mom,135
can you confirm i have a reservation at 5 pm on march 13th,130
i need to make a bill payment,125
how much am i paid a year,117
i would like an appointment to get my oil changed,106
create an alarm for 6am,100
can i increase the credit limit for my american express card,108
what is the total i spent on shoes recently,143
how would i say where is the bathroom if i were korean,102
what skills do you have,122
english to spanish for dog,102
"if i replaced my tires on labor day, when should i next replace them",138
can you find me a recipe for coffee cakes,116
can you suggest meals from italy to me,114
i want to know the time,103
what can i do if my card is lost,136
what's the cost of my dte bill plus my electricity bill,137
tell me the present status of the credit card application i submitted,126
what gas should i fill it up with,120
call me frank,139
what does my to-do list consist of,144
please start calling me mandy,139
do you think my name is jeff,128
please set an alarm,100
tell me what meal to eat from texas,114
how long has it been since i last took my car to the shop,110
suggest an italian meal to me,114
what ingredients are in tortillas,111
it's necessary to call michael,146
what kind of things can i ask the ai,122
i've had eggs in the fridge since monday are they safe eat,107
how high is my credit limit for my wells fargo card,113
tell me the last time i had my car checked out at sam's repair shop,110
can you get a call started to martha,146
i want you to call me bailey,139
how do i order more free checkbooks,129
how do i adjust my credit limit,108
definition of anachronism,149
do my task list have call kath on it,144
start my vehicle,104
what is your country of origin,148
which song are we listening to,115
how do i say hello in french,102
roughly how long can i leave bananas in the freezer before i have to throw them out,107
what is the remaining time until we are at our destination,101
can you play music by led zeppelin,105
can you tell me how much i owe on my cable bill,137
tell me what you are capable of answering,122
how long will a new card take to come in the mail,141
let's talk about your hobbies,112
what are my options for new insurance plans,131
can you check the balance on the water bill,137
what steps can i take to improve my credit score,140
how to locate my credit score,145
how do i alter my insurance policy,131
"please confirm my reservation at parc for 8:00 pm, with the name denise jack",130
how much did i spend at restaurants last week,143
i need to know the conversion between tablespoons and teaspoons,124
my insurance plan needs to be changed,131
what plug does colombia use,119
i'm low on cherrios can you add that to the shopping list,121
set the alarm to go off at 9 tomorrow,100
how much did i spend this week,143
what do i need to get to put into homemade tortillas,111
what region were you born,148
can you tell me what my currnet salary is,117
my credit card application status,126
add cherrios to the shopping list,121
how many days will it take to get a new credit card to replace the one stolen from me,141
what is the time frame for receiving a new credit card if my original one gets lost,141
can you help me pay my bill,125
what's the artist's name of this song,115
what are the cuban plugs like,119
pay my electric bill from my park bank account,125
meetings today,109
how many miles will it take to get to my destination,101
i want to play my maroon 5 playlist,105
what are you,127
i want to hear pop music,105
tell me my credit limit,113
my electric bill should be paid today,125
will this car run on the cheaper gas,120
what type of gas do i put in this new car,120
how long should i wait to get my new card when my old one was stolen,141
what is the proper fuel type for my car,120
how can i build up my credit score,140
your birth occurred where,148
what hobbies pique your interest,112
how long is the shipping for my replacement card,141
what sorts of subjects do you know about,122
use my capital one account to pay for my gas bill,125
set the ceiling fan to low,104
are you human or a bot,127
would you explain the meaning of life,132
is it going to be much longer until i reach the bank,101
how long should i cook carnitas for,118
"what is my schedule like today, any meetings with dan",109
i would like to report my card as stolen,136
thanks that was really helpful,142
how long would it take to get to chicago by bus,101
tell me how to spell automobile,133
does this take regular unleaded,120
i can't seem to find my gold card and want it reported as lost,136
how many tablespoons are in three cups,124
please inform me of the types of subjects are you familiar with,122
how many cups make a gallon,124
where are you from if i may ask,148
how long does it take to get a new credit card,141
what is your point of origin,148
i'm feeling like a greek meal and need some suggestions,114
i appreciate that answer!,142
"awesome, thanks",142
i need to change the credit limit i have,108
the place you were born is,148
thanks for your response,142
could you please cancel my reservation for 5 at red robin,147
"is the milk on the shopping list if not, please add",121
what's the current status of the credit card i applied for,126
what fuel do i put in this car,120
yesterday what did i spend on lunch,143
could you share my credit score,145
say my name,128
can you tell me the drive time to the nearest gas station,101
how many centimeters are in 5 yards,124
please confirm that opening a new account can decrease your credit score,140
what type of gas does this car need,120
how long will i be on the bus if i rid it to seattle,101
