content,label
I have to make several disposable cards per day.,21
Why can't I see the top-up amount I just added to my account?,65
Why did I not get all the cash I asked for?,9
It looks like I was charged a withdrawal fee for going to my ATM. Why is that because I haven't been charged previously for doing so?,49
The exchange rate is incorrect for my payment.,1
is it free to add money to my card,70
I need help because I drunken blocked my card?,15
The balance on my account wasn't updated after I made a depost.,11
"I have one of your cards already, how do I link it?",52
Why was I overcharged a pound!?,29
Do I need a photo ID to activate a my new card?,48
Why didn't my transfer to a beneficiary go through?,74
How to edit personal details?,35
I was charged a fee for withdrawing cash.,49
My disposable virtual card is not working when I try to use it at a point of sale transaction. What do I do now?,75
How much will it cost me for a SEPA transfer?,36
What is going on? I have checked over and over and the details of my account are right. Why is my transfer still pending? It's 2018 not 1818. Transfering money to another country can't be that hard.,63
Are there top up charges for US cards?,70
My account isn't showing the refund,58
"My PIN is not working, can you help?",15
I have a new phone number and need to edit my contact information.,35
How do I order another card?,8
How can I tell if there is a top-up limit?,69
Why are you charging me fees for using my card?,17
Help! In the app there is a payment that I don't remember.,76
The exchange rate for case abroad is applied wrong.,55
Are there charges for cash withdrawals?,49
My top-up isn't working.,24
who should i contact if my refund doesn't go through?,58
I have been waiting for my card payment to be moved from pending status for an unusually long time.  What is going on here and do you have an idea of when I can expect it to go through?,54
In the past month I often used this account to manage payments for my new holiday villa. Now all of a sudden your fees have increased exorbitantly! Don't you have a rewards programme for frequent users?,23
I could not do a transfer because it was declined,56
"I removed cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I already received the cash?",46
"I think my pin has been compromised, what do I do?",33
What cards and currencies do you support?,39
"Can you let me know where my refund money is? I requested a refund a few days back, but it's not showing up yet.  Do you guys have the money yet? Maybe it's just not in my account.  Let me know when it will become available, please.",58
"I tried using my card and it kept getting declined, Why?",67
Has my top up gone through?,68
What places will accept my card for payment?,7
Are refunds allowed for certain items.,37
How can I activate my new card? I didn't recieve any information with it about how to do so.,48
Can I call to get my card activated?,48
What do I do after my card expires?,18
"I heard that you support more than one type of fiat currency, would you tell me which ones please?",51
Will you charge me for topping up with a European card?,70
If I make a mistake can I cancel the transaction?,28
"Transfers may show up as pending for up to one business day while they are processed, and then they'll depart for the beneficiary accounts. Please confirm that you have correctly entered your account details. SEPA transfers typically take up to two working days, while SWIFT transfers can take up to five working days.",63
What is the age limit for an account?,2
Why didn't my transfer to a beneficiary happen?,74
I would like to close my account.,25
Where can I get my currencies exchanged?,44
do the details of my profile have to match my documents,47
Could I chose the date to have it delivered?,41
this verifying the top up is annoying,59
where in the app can i find out about my new pin,6
Can you explain why the ATM is giving me less money than what I asked for?,9
My transfer says pending. What does that mean?,63
Can I choose between Mastercard and Visa?,31
I would like to add money to my account through my American Express.,39
Where is the nearest bank machine?,14
Do I have to go to an actual bank to change my PIN?,33
How come my card payment is still pending?,54
I want to open an account for my children,2
My card payment's cancelled,34
Are there steps to see where my funds come from?,32
Why didn't my transfer complete?,20
Tell me why my transfer is declined.,56
"Ive been trying to use my card for two weeks now to purchase somethings online but nothing is going through. It keeps returning my payment to my account. There shouldn't be anything wrong with my account, is it the card?",34
"Not living in same place, need to change details",35
How does one send me money?,53
"Hi, I am interested buying crypto currency but unable to purchase it through the application. I do want to do the exchange, Could you please let me know what is the problem?",74
I'm noticing a payment/purchase at a company that I don't recognise.,76
Please tell me what the exchange fee is.,73
top up did not complete,68
Will you accept a cheque to top up my account?,43
Can my friends send me money?,53
At what age can my children use your service?,2
Why won't my transfer to another account work?,74
Can I get a card in the US?,3
"I need an accurate exchange rate, when I make my withdrawals.",55
Why was my account charged for using an ATM?,49
What is my password?,26
I have transferred some money but the balance hasn't changed,50
Hi! What documents can I use to verify my identity?,47
"I am dissatisfied, I would like to close my account.",25
I have lost my phone.,27
Will there be a charge for exchanging foreign currency?,73
How can I activate my card so I can start using it?,48
My card does not work,72
I made a cash withdrawal but the pending status is taking forever.,46
think someone is using my card with permission,19
What is the reason that my top-up is still pending?,68
how soon will my card arrive?,41
"I asked for a certain amount of money from the ATM, but it gave me a different amount. Less than what I asked for.",9
Can someone in the US have a card?,3
Please help!  I was mugged and everything stolen.  What do I do to stop them from accessing my account?,27
Did you deactivate my card it's not working anymore,72
Can I auto top up multiple times?,22
I have used this account overseas recently. Has there been an increase in fees that I am unaware of?,23
Are cheques accepted for a top up?,43
"My PIN has been blocked, what should I do?",15
Why can't I verify my id?,60
Which cash machines will allow me to change my PIN?,33
Can I see where my funds come from?,32
Am I permitted to have a spare card?,8
Can you change my currency to EUR?,51
I want to change the wrong exchange rate.,1
"I attempted to use my card while I was intoxicated, and I failed to input my PIN, and the machine kept my card. How soon can I have it back?",15
I couldnt transfer money from my account.,20
What extra charges are there?,23
Why are you keeping my money from me by declining my card? What is going on?,24
I didn't receive all the cash I asked for,9
"There is an extra $1 charge on my statement, why is that?",29
Where do I need to go in the app to enter my card info?,52
I don't recognize this payment,76
I was needing you to see if the exchange rate is correct from when i got cash,55
Will my employer be able to pay me with this service,53
how many days processing new card?,42
Can you explain why my Google Pay Top isn't working?,64
disposable virtual card can be ordered where?,61
The card payment is declined.  Please inform me why.,67
Will my GPB update my salary,53
How do I go about verifying the top-up card?,59
When can I expect my card?,41
Can I transfer money using the SWIFT service?,36
"About two days ago now, I made a transfer from France but it hasn't arrived yet. Is it possible that the international transfer just takes longer?",50
Can I pick a new PIN?,33
Where to check top ups pending?,68
Why is my withdrawal from the ATM still showing as pending?,46
How many disposable cards am I allowed to have?,21
when will my transfer arrive,0
"I found the card that I thought I lost, and I would like to reactivate it.",52
My cards were stolen,27
Can I deposit money using Apple Pay?,64
I can't verify identity through the app.,60
My latest payment was declined! What happened! I was told everything had been resolved and was back to working order again.,67
"Could I reactivate my card please, I couldn't find it but it turns out it was in my jacket pocket.",52
I need urgent help. I realize I sent my payment to the wrong account number. I made a typo. Please cancel the transfer now. There isn't an option from the app.,28
The amount of exchange was not correct for the item i bought.,1
I have been charged with a fee for paying with my card.,17
how to get new card?,42
Why isn't the transfer I made to a friend showing?,0
"I ordered something ages ago online but it's simply not arriving. I've got enough! Give me back my money, I'm not paying these people.",37
How do i finalize a card payment,54
Help! I need to cancel a transaction.,28
"Hi, I draw out some money from the ATM today. The ATM has given me wrong amount and the application is displaying more amount than i withdraw.",9
"There are transactions that I did not make on my account, I think someone has my information.",19
Is my card lost? I am still waiting for it to be delivered.,66
I'm trying to use my Apple Watch to top up my google pay. Do I need a special app?,64
Is there a fee for sending out more than one card?,8
Why was my card payment declined?,67
Why do you need my name and ID,10
I have a payment I didnt make on my account,76
"The expiration of my card is near, how do I order a new card?",18
My cash deposit hasn't posted to my account.,11
Will I be charged for topping up?,70
Can I get paid in another currency?,53
Dude I put money in the ATM last week but it ain't there! I need the money now figure this out!,11
What is the most efficient way to activate my new card?,48
When will my top up process?,68
Why can't my ID be verified?,60
May I get a disposable virtual card as well?,61
whats your exchange rate,73
How does the exchange rate work?,38
How recent do my documents need to be for verification?,47
How do I report a stolen card?,30
will i be able to open an account for my daughter,2
I have a cryptocurrency exchange that won't go through. Please help me process it.,74
The receipient doesn't see my money transfer.,0
Someone stole my card!,30
"Hi, I am currently in the process of buying a flat and I am waiting for the mortgage to go through but it keeps showing up as an error.  Do you know what could be causing this and can you help me get the money over.",20
My top-up hasn't happened yet.,68
Where do I pay with my debit or credit card?,7
"There are transactions that I don't remember making, i think someone might have gotten my card details and is now using it.",19
What do I need to see my source of money?,32
I need to know which flat currencies are supported by you.,51
"When I use my card, it says decline?",67
My contanctless has stopped working,42
"I see in the app some cash was withdrawn, but it's not mine.",12
Why is my transfer pending?,63
Why am I not able to verify my id?,60
How old do kids have to be to open an account?,2
"my payment was rejected, do you know why?",67
Is there anyway to bypass identity verification?,10
"Hi,  I have transferred money but beneficiary's account is credited with less amount. Now i have transfer the difference of the amount. I think there is some issue, could you please look into this.",23
Why is there a fee on my money transfer?,23
Why is there a payment I didn't do in my app?,76
My transfer has been pending for a long time now. I already double checked my account info and it is correct. Why is it taking so long in 2018 to transfer money?,63
Hello. Can you tell me if you use Visa or Mastercard?,31
I think I was charged extra on my payment on last Saturday.  Maybe the exchange rate was wrong?  I'd like a refund.,1
I need an ATM right now!,14
"Its been 3 days, How long will my transfer take to get to my wallet?",16
Where do you guys acquire your exchange rate?,38
Can I purchase with cash or cheque?,43
How can I open an account for my children?,2
what is the top up limit,69
How can I transfer money to my account?,40
Why was my transaction charged an extra fee when paying with my card?,17
My card is about to expire. Do I have to go to a branch to order a new card?,18
"Hi, I am facing issue with my card payment while shopping online as payment is getting reverted. I am struggling with this issue around two weeks. Please advise.",34
What do I do if I do not recognise a cash withdrawal?,12
Someone is using my account to do online shopping! Please freeze it asap,19
Will I be able to use my card anywhere?,7
Can you tell me when my money transfer will go through,63
"I have made 5 attempts to make a very standard survey, yet I can't get it to work. What is the problem? Is there an issue related to your system?",20
Duplicate transactions appear on my account,71
How can I cancel this transaction?,28
I see money go out that I didn't withdraw.,12
"I did what you told me earlier and contacted the seller for a refund directly, but nothing is happening! It's been a week and I still haven't got anything. Please just give me back my money",58
How old do you have to be to open an account?,2
Am I going to be charged for topping up by transfer?,36
Does it cost anyting to get my own card?,57
I cannot withdraw money from the ATM,62
I think I may have been charged $1 extra on my app.  Could you provide some insight as to why this may have happened?,29
What does it mean if my cash withdrawal does not show up properly?,46
Tell me about the limit for top ups.,69
"I'd like to make a SEPA transfer to my account, but will I be charged?",36
"I must quickly transfer something from China, and I need to know how long it will take.",16
Will I be charged a fee if I receive a SEPA transfer,36
Can you tell me why I was declined from getting cash?,62
I don't understand where this debit came from and want it removed.,13
I would like to know how to transfer money into my account.,40
Can I exchange currencies with this app?,44
I'd like to have it delivered on Saturday.  Is that possible?,41
Are there any sort of fees involved for top of transfers?,36
I have an odd payment in my statement,76
What countries do your accounts support?,3
Can i cancel this purchase?,37
Can I get some help activating my new card?,48
"Hi, I don't think your exchange rate is right. I need you to check the official interbank exchange please.",1
My payment has an incorrect exchange rate.,1
I can't see a verification code anywhere,59
Can I make transfers before my identity verification?,10
cash deposit to my account has shown a red flag.,11
I entered the pin incorrectly too many times and now it is blocked. Can you help?,15
There has been a transfer pending in my account and I wanted to know how long it is going to take to go  through.,63
What should I do if I lost my card?,30
I need to close my account as soon as possible.,25
"When my card expires, will I get a new one mailed to me?",18
"I tried to top off using the card, but the money just disappeared?",65
I got topped up but the application reverted it.,5
Can I top up with a cheque?,43
My money transfer hasn't appeared yet.,63
My ATM got stuck and I'm not sure what to do.,4
When will my top-up be completed?,68
"Someone has a copy of my card. I have my card with me, but someone just made a 500£ cash withdrawal. Help me.",12
I topped up my account but the money isn't there now.,65
"I thought I lost my card so I cancelled it, but recently I found it in my jacket and I would like to re-establish the card.",52
The first payment I attempted for my card at the store earlier did not process so I had to make a second attempt. The second time it worked. It now appears I was charged twice. After looking at the app I see a pending charge. Please remove the pending amount because it is clearly not accurate and was declined.,71
How do I replace a stolen card?,30
When will my transfer finish pending?,63
Are there any charges for topping up my card?,70
I need to know where do my funds come from,32
How can I get the cash deposit to show up on my account?,11
Balance hasn't been updated following a cheque or cash deposit,11
How would I change my details?,35
What is the maximum for top-ups?,69
"When traveling, is it possible for it to add money at specific time intervals?",22
Can you please explain how bank transfers work?,40
"I want to top up my account by a bank transfer, but will I be charged?",36
"While doing a transfer, it says declined.",56
I got mugged yesterday and can't use the app.,27
"If I get another card, what kind of fees am I looking at?",8
Why did I get a different card then requested?,31
How can I tell if there will be a fee added to my payment or not?,17
card is being used by someone else,19
I think the exchange rate for my for my cash withdrawal is wrong,55
"How long does a transfer from a UK account take? I just made one and it doesn't seem to be working, wondering if everything is okay",50
How long does it take for a transfer to finish pending?,63
"Fix your system. I can't make transfers, I've tried like 5 times already.",20
"I no longer want to transfer funds, can we cancel that transaction?",28
"My money has gone missing. I had recently added money in, and saw it was there and went through. Now it's missing. What is happening?",5
What are the acceptable currencies for adding funds?,39
How long does it take for a money transfer to show?,63
hello I have lost my phone and I'm worried someone's going to steal money from me,27
I forgot the passcode on my app.,26
I lost my wallet and all my cards were in it.,30
"I already made a transfer and want to cancel it, how do I do that?",28
Why isn't my top up working using my saved American Express in ApplePay?,64
What is your policy on withdrawing cash from an ATM? There is a fee on my account that wasn't there before I paid for my groceries.,49
The exchange rate is incorrect on an item I recently purchased in a foreign country.,1
Why were there additional charges when I transferred funds?,23
why would i be declined if i had money iin my account,62
I was charged an extra dollar on my account and would like to know the reason.,29
what is the charges for new card?,42
What do I do if my card is expiring soon?,18
"If I want to get an account for my daughter, can I do that?",2
Does delivery to the US take long?,41
Do I have a limit to the number of top-ups per day?,69
I need to update my current address,35
I didn't get the right amount at the ATM.,9
I think my statement has a fraudulent charge,76
I'd prefer Mastercard.,31
"I do not remember purchasing anything for 1£, and it is on my statement. Can you please tell me what that is about?",29
Is my card denied anywhere?,7
Where do I go to change GBP?,44
Have a payment that I haven't done.,76
"Would you please tell me the status of my refund request for a large purchase I made not long ago? I contacted the merchant nearly a week ago, but haven't received it.",58
what countries can i use my card in,3
Will it cost anything to top up a US card?,70
How can I dispute a direct debit transaction?,13
"I need to get a card, how do I do that?",57
Can I get a card if I don't reside in the UK?,3
i withdrew cash and dont see it reflected on the balance,46
app doesnt think its me,60
I was supposed to get a purchase refunded but I don't see the money in my account,58
why have i not got my new card?,66
My statement shows charges for things I never purchased. Were my account details stolen?,19
When will my balance update after a transfer?,50
I asked for $100 cash but only got $20?,9
How will I know what the exchange rate is?,38
I do not understand why my pass-code is not working.,26
What kind of ATM's can I use?,14
passcode retrieval,26
Will I be charged for a cash withdrawal?,49
How do I go forth on verifying my identity?,47
Why was I charged an extra fee when using an ATM?,49
"My card got trapped inside an ATM, what should I do?",4
Is verifying my identify important?,10
Where do I go to unblock my PIN?,15
how is it possible to add another card to account,8
atm ate my card,4
My automatic top-up was unsuccessful,5
Why wouldn't the ATM give me my money?,62
Can you please assist me in completing a transfer? I'm trying and I keep getting an error. I'm trying to purchase a flat and pay the initial mortgage payment. All I keep getting is an error. Can you find out what's happening here?,20
Can you deliver the PIN separately?,6
I'd like more information about choosing a Visa or Mastercard.,31
How do I go about changing my PIN?,33
Why is there an extra charge for money that was withdrawn?,49
I can't remember what my password is,26
Am I able to have a card sent to China?,18
Help me. My transfer was declined. How could this happen?,56
I had an unexpected fee,23
How many times can I auto top-up?,22
An extra fee has been added to my card payment is this correct?,17
How much more do you charge for currency exchange?,73
I don't recognise a card payment,76
How do I dispute a debit that I didn't make?,13
Can I add money to top up my account via a bank transfer?,40
My card has been found. Is there any way for me to put it back into the app?,52
Where can I find a virtual card?,45
Can I choose between Visa or MasterCard?,31
Why are my transfers not going through.  I have tried over 4 times to get it to work.  This is just a simple transfer.  Is something else causing this in the system?  Is it broken?,20
I'd like to apply for a Visa Card.,31
Help! Someone stole my card!,30
"I tried and tried, but I could not complete my transfer. Tell me what is wrong.",20
Why do I need to verify my identity?,10
I didn't get all the cash I asked for,9
I need a new card before it expires.,18
How much is a physical card?,57
I will not be able to verify my identity.,60
I do not wish to verify my identity.,10
the conversion value for my card payments is incorrect.,1
I made a withdraw from the ATM this past holiday and it seems like a was charged too much. If I would have   known about these charges I wouldn't have made a withdraw.,55
"I need to get a card, but I live in the US.",3
I am unable to use my card.,72
How long do transfers take? I sent money to a friend who needs it urgently. It's been hours and has not gone through.,0
Why hasn't my son received the transfer I sent to him earlier?,0
What currencies and cards do you support?,39
Can I use my account without verifying my identity?,10
Why was my transfer charged fees?,23
I already got my item but just got my money back,34
Would it be possible to get another card?,8
I dont have a pin,6
Why didn't the ATM give me all my money,9
Why can't my beneficiary get access?,74
please delete account,25
can you tell me why my card was declined?,67
I see a direct debit that I didn't authorize,13
what currencies do you accept?,51
I just replaced my phone so do I have to make a new account?,27
"Hello. I looked at my account and see that a transaction I tried to do is pending, but I did not complete that transaction. When I was at the ATM, the machine declined my card. Can you make sure that transaction does not go through because I definitely did not receive the money.",46
"I bought something while traveling, and the exchange rate was wrong.",1
I don't have my passcode to access the app.,26
Do these virtual cards have any caps on using them?,21
I tried to transfer some money and it hasn't done it yet - what's going on?,0
I need to know how much it costs to transfer funds.,23
DO I have to be 18 to open an account?,2
I can't recall my passcode and need to reset it.,26
My actual card isn't working.,72
Would I be charged for exchanging currencies?,73
Why can't I add any beneficiary I choose?,74
Can you provide information for freezing my card immediately?,30
I bought something and the money appeared back into my account? Why?,34
"Am I able to look back at a transaction to see who with drawled some money from my account? I don't remember authorizing this a few weeks ago, but wanted to double check who took the money.",13
The app failed to verify my identity.,60
Why are there limits on auto top-up?,22
Can you explain more about why should I verify my identity?,10
I can't find the auto-top up option.,22
From where are you getting your exchange rates?,38
Can you tell me what this fee is on my statement?,29
I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank?,12
I would like to use cash to make a top-up?,43
Still waiting on a refund.,58
Which fiat currencies do you support?,51
"I made a purchase this morning, and it is showing as pending.",54
I need you to delete my account right now.,25
what amount of time does it take for a transfer to reflect and be available,50
Where is my cash deposit?,11
Hello. How do i go about getting a refund of an item i bought ? I want to cancel the payment since i have not received the item yet.,37
There is something wrong with my card. Tried to use it a few times today in different places and it just didn't work. The transactions I tried to make were really small so not sure what's going on,72
there's a delay in my top-up,68
Where do my available funds come from?,32
How can someone add money to my account?,65
Why is my withdrawal still pending?,46
the bank transfer was declined,56
What is the process of card activation?,48
Why do the top-ups need to be verified?,59
"What about an auto top-up, is that a option?",22
I don't understand why I was charged an additional fee for this service. Can you clarify?,17
How much money can i top up?,69
What is taking so long on my transfer from the US?,16
Why did I not get the amount of money I requested?,9
What do I do to link my new card?,52
"Hello, I am buying a flat and need the inital payment for the mortgage to go through. It keeps showing up as error, what is going on? Can you please help me make this transfer?",20
After I transferred money the balance remained the same.,50
What age do you have to be to open an account?,2
"I transferred some money recently and saw a fee on my account, what's that for?",23
Would I be able to get an account for my child?,2
How do I reverse a transaction on my account?,37
Am I able to top up with Apple Pay?,64
I withdrew  money from the ATM and was overcharged.  It said nothing about an extra fee.,55
My card is being declined for a purchase. I bought items before and the card worked. Do you know what the problem is?,34
"I just checked my statement and saw a $1 charge, why is it there?",29
How do I actually obtain a card myself?,57
I asked for cash but I did not receive all the funds,9
"I tried topping up but my funds seem to be pending. I want to buy something right now, what do I do?",68
I sent some money and the receiver can't access it.,0
How do I get my money back for a duplicated charge?,71
What do I do now my credit card has been swallowed by the ATM?,4
Can I reset my password?  I don't know what it is.,26
Can I exchange money from abroad without additional costs?,73
I purchases several items today. Why are they still showing pending?,54
There is a charge for 1£ on my statement.  I do not think that I bought anything that costed 1£.  What is going on?,29
How come the money from the merchant appeared back into my account?,34
Why do you need to know so much about me for my account?,10
The ATM didnt return my card!,4
Do you charge for making a withdrawal? I took some money out of my account earlier and I was charged for this.,49
Why isn't my id verifying?,60
"The transactions showing up are strange, I think my card was used without me knowing.",19
why hasn't my virtual card come yet?,45
I left my phone somewhere and can't use the app.,27
My transfer failed to process correctly. Is there a reason this would happen?,20
I hate this company! Can you delete my account?,25
I have a cash withdrawal that I do not recognise.,12
"If someone in a different country sends me money, do I have to pay a fee?",73
Is it possible to have an item refunded?,37
Transfer could not be completed due to being declined.,56
Is there somewhere I can send a check to add to my account?,43
The app says I made a cash withdrawal even though I didn't.,12
I should not have been charged a fee for my transfer.,23
I received the wrong amount of cash.,9
Do you accept cash?,43
Why was I charged an extra fee when paying with my card?,17
Why was there an extra charge with the withdrawal of my money?,49
How do I replace my card?,18
"Disaster, I've totally forgotten my passcode, can you help me?",26
Please help my find out why there is an odd direct debit in my records.,13
I ordered my card but it hasn't been delivered yet,66
Is there any limits I should know about if I'm going to use a disposable virtual card?,21
The applied exchange rate is wrong for the cash I got abroad.,55
My transfer was not approved,56
Card payment has be declined.,34
Why can't I transfer to a beneficiary?,74
Can i set up an auto top-up?,22
Can I increase my top-up maximum?,69
While on vacation I used an ATM to get cash and was overcharged. These charges are ridiculous and had I known about them I would have never used it.,55
Let me know what the steps for the identity checks are,47
Which establishments will accept my card?,7
What do I do?  The ATM took my card!,4
I only got $20 of the $100 that I attempted to withdraw.,9
Will I be charged for exchanging foreign currencies?,73
The transfer I tried to make failed.,20
What do I need to bring for identification?,60
How do I verify the top-up card?,59
Is it possible to purchase more physical cards with my account?,8
Why did you cancel my card payment?,34
I want to cancel my card. I think someone else is using it.,19
My passcode doesn't work,26
"On my last trip, I received the incorrect exchange rate.",55
Why am I seeing a direct debit thats not mine?,13
Trouble transferring transaction contact for help,56
can i order cards on the app,57
Why are there fees for using a card?,17
Is it possible to get a transfer from SWIFT?,36
Will I be charged to top off my account?,36
why do i have a failed transfer,20
Would I be able to use SWIFT transfers?,36
Any fee for topping up?,70
My card was stolen. What do I need to do?,30
How long will a transfer from China take? I need to transfer something from there.,16
What's the fee for exchange of foreign currencies?,73
How do I link my new card?,52
What is the charge for exchanging currency?,73
how come i was declined,62
Explain the extra fee on my card when paying.,17
"I was double charged, and the second charge is showing as ""pending"". How long will it be before I get my money back once the second charge has been refunded?",54
I'm not able to verify my identity.,60
"I live in the EU, can I get one of your cards?",3
Can I have it be delivered at a certain time?,41
Does the fee for exchange change?,1
How long does it take for my top up to clear?,68
where can i deposit a check,43
What should I do if I think someone is using my card.,19
Can you please tell me why I was charged an extra fee on my transfer?,23
There is a debit paymet that I don't recognize.,13
"I made a transaction, but I made it to an account I didn't mean to make it to.",28
"I've been to several different countries, can I exchange the cash with a discount for a large transaction?",73
How many times can I use my disposable card?,21
Where can I get a disposable virtual card?,61
Its been several days and my cash withdrawal is still pending. Why?,46
What is the reason for the fee charge on my transfer?,23
Does your system support multiple currency.,51
Why isn't my disposable virtual card working?,75
I'm quite confused as to what is going on. There is some odd extra pound charge on my statement in the app that's just listed as pending and doesn't go away since a couple days.,29
"my card was refused, why?",67
I got my card a few days ago but am unable to top up. I'm thinking about closing my account because of this. What is going on?,24
"I haven't received my virtual card yet, do yo know why?",45
How many currencies can I have?,51
My money is back in my account after a seller contacted me stating they never received payment. I am positive it was deducted out of my account. Please get this sorted out right away.,34
HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?,40
There has a recent suspicious withdrawal on my bank account. Is it possible to freeze my card?,12
"How can I request cash back? The ATM just gave me the wrong amount, the app shows the amount that I've been actually charged though...",9
My new card has not been delivered to my home yet. What is going on?,66
Can you help me get a disposable virtual card?,61
How long do I wait for a transfer from the United States?,16
Will I be charged for receiving the money?,36
Someone has taken my phone from my hotel room!,27
Am I able to get both a Visa and MasterCard from you?,31
There is a payment that has not processed.,54
I would like to change currency,44
"Hi, I'm in progress of purchasing a flat and am trying to make to make a payment.  An error is appearing, and I need assistance.",20
$1 charge in transaction.,29
What is the currency exchange fee?,73
How can I tell the source for my available funds?,32
transaction failed?,0
I see a direct debit transaction in my app that I didn't make.,13
Can I get an actual card,57
"I need to use my disposable card multiple times a day, is there a cutoff limit?",21
My payment didn't work and the money is in back in my account.,34
I want a refund on the things i bought,37
Why have i been charged a fee for using my card?,17
I accidentally exceeded my PIN tries.  Please advise.,15
What businesses accept this card?,7
"I forgot my phone at the hotel, so I can't access the app.",27
I would like to cancel my purchase.,37
how long does a US transfer take,16
When will my returned transaction show up on my account?,58
What is the point of verifying a top up?,59
I believe that my card has been stolen!,30
"How long does a transfer take from the point it's sent, to the point it arrives in my account?",16
Nothing goes through on my card.,72
My account transfer was blocked.,74
My card is expiring so how fast can I get a new one and how much will it be?,18
Can you tell me which cards and currencies are supported?,39
Can I get a card outside the UK?,3
I was under the impression I can make transfers for free. I made an online purchase for something that was obroad and there's some additional strange fee. I've never seen this before and this isn't fair.,23
It doesn't look like the top-up completed.,68
"I tried topping up my account but it failed, can you help me?",24
I need to find the top up verification code,59
Which currencies do you accept for adding money?,39
I took out a foreign currency and the exchange rate is wrong.,55
"The ATM charged me an extra fee, Why?",49
I must make several disposable cards every day.,21
Can you tell me if my top-up has been cancelled?,5
What is your opinion on the exchange rate?,38
I'm in China and really need a new card.,18
"I was charged a fee when withdrawing cash, can you explain why?",49
I made a cash deposit almost a week ago but it's still not there!! please sort this out asap I need the money,11
What fee is included if I top up by card?,70
Can you send me a new card and block my current one. I'm in Spain and my wallet was stolen.,30
The exchange rate from my card payment isn't right.,1
I do not want a VISA card.,31
do I need anything for the identity check?,47
I want to transfer money to a beneficiery. Why can't I?,74
"I want to transfer money to a beneficiary, but I couldn't.",74
I expected a higher exchange rate when I withdrew money. Can you tell me current exchange rates?,55
What steps do I need to take for the identity checking process?,47
How do I check security settings using the app?,72
During the last month I used this account to make payments for my place abroad. I noticed the fees have increased and I wonder why. Shouldn't frequent users have less fees as incentive to keep using instead of increasing them out of nowhere?,23
Can I have a tangible form of my virtual card.,57
"Hi, It's urgent, please freeze my card. As someone has withdrawn money using my card in odd remote town. Since i have not done this withdrawal. Do it fast.",12
virtual card won't work for me,75
What do I do if I detect fraudulent use on my car?,19
How long am I to wait before the transfer gets to my account?,16
Which ATMs accept this card?,14
I tried to withdraw cash from the ATM machine and it did not work. Can you tell me why?,62
I like to Mastercard rather than Visa.,31
where is the code for verifying the top up card?,59
"Is there something wrong with my top up I did an hour ago? it's still pending. I need that money, i cant afford to wait or have it come back to me.",68
"I was charged a fee for the transfer, but can you tell me why?",23
I have a direct debit on my records that is strange and I need help.,13
"What are the steps to activate the card, as it does not seem to work?",48
Can I use Apple Pay to top up?,64
atm refused to give me money,62
I made a transfer the day before yesterday within this country. It is still not showing up at all. I have double-checked and the account number is certainly right. I've actually type this multiple times. can you look into what is going on here?,0
Can you make exchanges using the EUR?,51
"I got my American Express in Apple Pay, why is top up not working?",64
What's the top-up limit?,69
Whats the maximum disposable virtual cards?,21
I was not distributed the correct amount of cash that I asked for,9
Do I have to pay for topping up by transfer?,36
I got married and need to change my name.,35
What is the strange cash withdrawal on my statement?,12
Is a SWIFT transfer acceptable?,36
"Would I be able to get another card for my account, so I could give one to my daughter?",8
What caused my top up to be reverted?,5
Someone needs to make me aware when there are extra charges for payments. I happened to be looking at the app earlier and noticed a charge associated to a payment that was extra that no one made me aware of before at all.,17
"I got my American Express in Apple Pay, why is top up not working in my country?",64
how long does it take to post atm with drawl,46
How do I use my card to top up?,65
Is my account accessible even though my verification of my identity has not passed yet?,10
what is the process for setting up a pin,6
Where can I located the auto-top up option?,22
A transfer could not be completed.,20
There is a direct debit I do not recognise in my statement,13
"Hi, i found a large amount payment in my old statements which i am sure was not made by me. I am aware that the time has passed but is there a way to raise a dispute for this payment now?",13
Why did the ATM machine fail to give me a cash withdrawal?,62
What can I do about a direct debit transaction on my card that I didn't make?,13
What is the reason for the identity check,10
When I purchased a product in another country the currency exchange was incorrect.,1
I have a direct debit I didn't make,13
How do i verify my card?,59
"i received my American Express in Apple pay, is there a reason why top up is not working?",64
I'd rather get a Mastercard,31
Will my transfer immediately show up in my account?,16
When can I expect the transfer to arrive in my account?,16
Am I able to track the card that was just sent to me?,66
There was an extra charge when I used my card,17
I have a trip coming up and want to add money automatically.,22
how much is it to exchange currency,73
I sent some money but the intended recipient says it hasn't arrived,0
My identity is unable to be verified.,60
"Hi, I am new to this. Are there any additional fees or charges that I should be aware of? I was looking through the app and I thought I saw something in regards to fee-free allowances.",17
My card stopped working after multiple transactions. Why?,72
I have been charged a fee for paying with card,17
"I need to transfer some money, can I use my credit card?",65
Why haven't I seen the cash from the cheque I deposited yet?,11
Do you support any currency?,51
After depositing a cheque my balance did not change.,11
I want to open an account for my child.,2
Is it possible to get one the your cards in the EU?,3
What flat currencies do you use for holding and exchanges.,51
Can you tell me why I noticed a $1 charge on my statement?,29
How can I make my card ready to use?,48
totally unacceptable.  I'm stranded with no cash because the ATM wouldn't give me any money!,62
I'm trying to purchase crypto via the app. I haven't been able to get it to go through. Am I doing something wrong?,74
