content,label
Tell me if my payment went through,64
I want to make sure you have received our payment,64
I received notice my home owners was not paid Can you verify it is now paid,64
did you process my payment,64
I need to know if my payment of  went through because it still showing  on my balance,64
I dont see that my payment has gone through,64
show me if the payment was successful,64
I made s payment of  on what policy was that for,64
I have a couple questions about my account When I look online at the billingpayments info It says a payment was made on our account on  for over  What is that,64
I need to confirm my payment was successful,64
I was just making sure the payment I scheduled for the th is showing up in your system,64
How do I verify my payment went through,64
I need to know whether you received my payment,64
I made a payment but I cant see it,64
I dont know if you have my payment,64
I made a payment did it come through,64
Im checking out the status of my payment,64
Hello my name is Alexis Ferguson and I am looking for an invoice for a charge that hit our account back in December of  it was for,64
make sure the payment gone has through,64
I need to check if my payment went through,64
Was my payment processed,64
I need to make sure my card has gone through,64
I would like to know if I payed my bill in,64
I made a payment did you see it,64
please confirm me whether my payment went through,64
Did you receive my payment,64
make sure you got my payments,64
did i make a payment,64
Lets change my due date,45
is it possbile to change payment due date,45
I want to change my payment deadline date,45
will you change when i pay,45
is that possible to change to due date,45
would like to adjust payment due date,45
want to change payment due date,45
change the due date on that payment,45
Ive got to switch up my due date,45
let me change my payment date,45
How can i change payment due date online,45
would like to change payment due date,45
I want to know the way to change the payment due date will you help me,45
Where can I change payment due date,45
I need to change the payment due date,45
switch to a different payment date,45
Can i change when the payment is due,45
Change billing due date,45
I need to change my bill payment date,45
Guide me where to change payment due date,45
change payment day please,45
Payment due date need to be changed,45
Show me how to change my payment date,45
My bill due date needs to be moved,45
need to change my due date,45
move may payment date to end of month,45
changing my payment date,45
I want my payment due date to change,45
exchange my payment date to th instead of st,45
I want to update my payment deadline date,45
can i change my payment date,45
change due date payment day,45
I want to change my due date for payment,45
My payment due date needs to be changed,45
I would like to change my payment plan date,45
I wish to change due date of my bill Is it possible,45
I am requesting a different due date,45
Can you help me change the due date of my payment,45
I wanna adjust the payment due date,45
I cantt pay my bill on th of every month Can you change it to th,45
figure out how to change my payment due date,45
payment due date change,45
can i move my payment date,45
My payment due date need some changes,45
i want to swich the payment due date,45
Is it possble to change the payment due date myself,45
I wanted to know why they changed my due date,45
Good morning Each month I am able to make a payment in my account around the nd that is when I will receive funds again,45
Id like to change when my payment is due,45
I want to update my payment due date,45
due date move,45
I want to move my due date,45
is there any way to extended my due date by  days,45
Tell me the process to change payment due date,45
How to change my payment due date,45
Help me change my payment day deadline,45
how can i move my due date of payments,45
Can the payment due date be changed,45
I would like to change when my payment is due,45
Can you help me change my due date for payment,45
I want to change my payment date,45
Please help me change my payment due date,45
Can I change my payment date for this month,45
Where do I change my payment date deadline,45
can I move my due date,45
change the date of bill payment to rd of every month,45
I would like to have my premiums taken out on the st of every month instead of the th of every month Can that be changed,45
Can I CHANGE DUE DATE FOR MY BILL GENERATION,45
Requesting you to change due date for payment of bill generated on th every month,45
How can i change my due date,45
move my payment date,45
My due date is not for another month but I have the money now,45
How can I change the day my payment is due,45
CAN I MAKE MY PAYMENT AT A LATER DATE,45
Can i move my due date,45
How can I shift my payment deadline,45
want to adjust payment due date,45
I want to change the day in which I have to pay,45
i need my payment to be due on a different day,45
Will I be able to change payment due date,45
hi there change my due date,45
I require a due date change,45
I wish to pay my bill on last date of month stating next month,45
Help me change my payment date,45
Take me to the page to change payment due date,45
Change my payment date,45
help me change when i pay,45
I would like to change my payment due date,45
want to change due date,45
Due date change please,45
i want to change the date of payment,45
move payment due date,45
I dont like my current payment date,45
what my options in changing the date my payment is due,45
Due to a change in jobs I would like to know if I can change my payment date from the th to the th of the month,45
How can I change payment due date,45
try to change my due date,45
Need help changing payment due date,45
can i move my payment due date,45
I would like to change the date that my payment is due,45
How do I change my payment date deadline,45
Update due date,45
I have to change my due date,45
In two days my due date will be present Id like to extend it,45
help me change when my payments are due,45
I would like to change my payment date,45
I need to move my payment due date,45
Hi there I made a payment on my auto policy but made a mistake and the payment was rejected by the bank,102
I was trying to pay my remaining balance and the phone app wont let me,102
Im having trouble accessing the online billing site,102
Im trying to register on the website to make a payment and getting an error message,102
Trying to login to make a payment but cant get it to pull up policy,102
Why am I not able to pay with newly added card to payment methods,102
Hi I had a trouble trying to make my payment last night I was told I had until today but I wanted to make it last night and It kept saying unavailable I just want to make sure my policy is okay,102
I keep trying to pay my bill online and and it keeps saying it wont let me,102
I am trying to set up auto pay and I keep getting this message This service is temporarily unavailable Please try again later How long with this be down,102
Hello I have been trying to register online for two days to pay my bill,102
Trying to make my payment U got permission to pay  days past due But it wont let me submit my payment,102
im fairly iritated the policy number and billing account number i have on the letter asking for a pament dotn work when i put them in your website to pay my bill ive entered them with the and withou,102
Iv been trying to pay my bill online and it wont let me,102
cant make my montly payment online again can you take it out of my account please,102
Trying to set up an account so I dont get billed for paper billing and it keeps coming up as error,102
I cannot make a payment through the app,102
Ive been trying to pay my car insurance but its still not posted and now there is a site error online,102
ive been trying to make a payment since friday and it keeps telling me that feature is not avialable right now,102
Is there some reason I cant pay online,102
I need to make payment do you expect the website to be fixed today,102
I am trying to make an online payment and keep getting the error message that the service is temporarily unavailable please try again later Do you have an ETA when this will be resolved,102
Unable to pay online it says no billing account associated with my account,102
I am trying to make a payment on line but it says it is not available at this time,102
I have been trying to make a payment all day and keep getting the message that the service is temporarily unavailable Any idea when the issue will be resolved,102
Hi Ive been trying to make a payment online but your site keeps telling me the service is not working,102
trying to do checking account auto pay but the system keeps telling me service temporary not working,102
Hi Ive been trying to pay my bill online all day today and I keep getting an error message,102
Well I been traying to make a payment on the app but is not letting me,102
I am trying to pay my bill online and it keeps saying unsuccessful,102
I have been trying to edit my auto payment as the first one did not go thru My agent gave the wrong routing and account number Can you please help,102
trying to make a payment online I revenue an error that this service is temp unavailable,102
Show me a list of all the payments I have made,55
Tell me the most amount bill generated this year,55
please give me a list of payments I made in the last year,55
what payments have i made,55
I am looking up for my list of payments,55
Payments made to date,55
can you show me my payment history,55
list the payments Ive made previously,55
can you show all payments made last month,55
i would like to get a list of all my prior payments,55
I WANT DETAILS OF ALL PREMIUM PAYMENTS MADE To DATE,55
Can I get a list of my payments,55
i need to download this years payments,55
i would like to get payment history,55
Give me a list of my payments,55
Hi there I tried to log in and take a look at my historical payments for my auto and home policies and am no longer able to view,55
Requesting my payment history,55
Give me payment history for last  months,55
searching for my list of payments,55
I want to find my list of payments,55
Hi I need to know the premium or annual amount i paid for  anthony drive,55
You can help me with finding my payment history,55
summary of my payments,55
I cannot find the part of the website that shows my payment history,55
Where can I find my premium payment history,55
Show payment history,55
Find payment history,55
all payments made in,55
Do you know my payment history,55
Give me a summary of bill payments for last  months,55
help me to get my payment history,55
How can i get Transaction statement,55
I NEED A SUMMARY STATEMENT OF PREMIUM PAID BY ME,55
Please tell me my payment history,55
Can I see the payment history,55
Can i have my payment history,55
Show me all my payments Ive made,55
Give me a payment history for  years,55
how much have I paid so far this year,55
Can you help me figure out how much in payments I have made for the last year two,55
Previous payments please,55
Please tell me about my payment history for this year,55
how can I get a list of my payments,55
Where can I find my payment history,55
want payment history,55
I am looking for payment history on an account that is now closed,55
I need to see my past payments,55
Need list of payments,55
how can i get my list of premium payments,55
History of my payments please,55
List the payment history please,55
Can you tell me the premium for a previous home owner policy,55
what have i paid on my home insurance premium for the past  years,55
I need a list of payments I made,55
what have I paid this year,55
Show me my payment history,55
How much have I paid in the past,55
Premium payment history statement,55
Where can I get my payment history,55
tell me about the payments Ive made in the prior year,55
list all payments I have made,55
where is my payment history,55
Ive cancelled my American Family policies effective  but need history of payments for tax purposes Is that information still available to me online,55
Show me my payment records,55
how much premium have I paid this year,55
i need premium payment history,55
where to find previous payments,55
what are the prior payments I have made,55
i would like to get a list of the payments Ive made,55
year to date payments please,55
HOW MUCH PREMIUM HAVE I PAID IN ALL,55
Show me the list of payments made,55
my last payment was paid on what day,55
What payments have I made recently,55
Show me details of my payment history,55
I would like to view what I have paid in the past,55
Please get my payment history,55
How much have I paid in total this year,55
i would like to get a list of prior payments ive made,55
Hi Im looking for how much my home insurance was and will be this year,55
What is the date of my last premium payment,55
could you please give the history of payments,55
need payment history,55
I am looking for my history of my payments,55
My payment history list,55
How can I get my list of payments,55
Can I view my payment history,55
need a list of my payments,55
Tell me the payments ive made,55
Last payment made,55
I would like to see all of my past payments,55
how can i get my payment history,55
I need a record of all my payments,55
Please give me payment history,55
total of all payments Ive ever made,55
How do I check my payment history,55
want to see list of payments,55
tell me about my payment history,55
see payments from this year,55
I cannot pay  for auto insurance this month,38
Im not going to be able to pay on time do you have any options to help me,38
how long is the payment grace period,38
how can i inform you that my payment will be late,38
Can I push my April payment to April th I just want to adjust this months and leave the other autopay dates the same,38
I signed on this morning to pay our insurance and it doesnt give me the option to pay the insurance We are late with our payment but was told as long as we payed by today we would be OK,38
Im going to be late on my payment,38
I need extra days after my due date to make a payment,38
I dont have the money right now,38
will my account be canceled for a late payment,38
I just scheduled  payment for Saturday Will this keep me from my account being closed,38
what happens if i am late with my payments,38
Can payment be put on hold for short period of time,38
My bill is was due  I am a little short this week how soon do I need to pay it before I am canceled,38
Will there be a fee for late payment,38
Can I get an extension on my payment,38
I have an automatic withdrawal for premium payment If Their is not enough Money in my account will you withdrawal when I do What is grace period,38
I need some payment options as I can not pay on time,38
cant make payment on time,38
any possibility of late payments,38
I need to see if I can make an arrangement to pay my auto insurance on,38
Hi I was wondering if I could get a two week extension to make my payment,38
are there late payment fees,38
I dont have the money to make my payment,38
i need to make a payment arrangement,38
My car insurance payment is due  but I get paid on  Is there any way we can bump the payment date to  If not thats okay too But I thought it would be worth asking,38
I have a bill due today and I was wondering how much will it be if I can pay it on nd,38
I dont have enough money this month for payment Do you have any payment plans,38
Hi I wanted to see if there is any possible way I can make a payment arrangement for this months payment,38
Can you give me a few days to make payment after my due date,38
i cant make my payment on time,38
are there options for late payments,38
What are the the Penalties for late payment,38
I was wanting to split a payment I was told by one of the agent here in Wichita that I could pay half this payday today and the other half the next,38
Can I request an extension on my payment date,38
are there late payment charges,38
what are penalties for late payment,38
My name is Michael Spray My truck insurance due date is the th I am able to make my payment on Friday the th Please advise,38
Im unable to pay my payment right now are there payment options,38
Do you have a payment grace period,38
are there late payment penalties,38
Late payment options,38
I need to speak to someone about my past due amount,38
Hi My payment was due yesterday and I want to make sure my policy isnt going to lapse,38
I will be paying after the due date,38
If I pay later is that a problem,38
Can I break this payment up into smaller payments over time,38
Will I be charged for paying late,38
Can I pay you later as I dont have the money on me at the moment,38
What are my options if I need more time to make a payment,38
i am seeing if i dont pay my umbrella and auto by  will i have until the th to pay,38
How late can my payment be made,38
How much will the late fee be,38
My car insurance is due today I can only pay  because I just started a new job and I don,38
I will be sending my payment late due to family emergencies,38
can I set up an arrangementwith you all I just started a new job and my next check will be on the th of june,38
How late can I submit a payment without penalty,38
Is there an extension for payment period,38
I cant afford to submit a payment on time,38
Is there a way I can avoid penalty for a late payment,38
If I pay some now and then the rest later will I still be penalized,38
my policy is due today but if i dont make the payment when will the policy be terminated,38
hello I talked to our agent last week and explained that I wasnt being paid until this week with my new job so the insurance would be a little late she said ok,38
What will happen if my payment is late,38
Checking to see what is that last day That I can pay my insurance,38
What do I do if the payment cant be made on time,38
will i be charged if i pay late,38
I will be missing the payment deadline,38
What happens when a payment is late,38
I do not have the money to pay you,38
I received a notice regarding the billing on my auto insurance policy Id like to see if you can help me prevent it from being cancelled,38
Please let me pay at a later date,38
I dont have the money in a bank to pay for my car insurance how can i pay it so it dont get cancelled,38
I lost my job and cant make my payment on time,38
I think I wont be able to pay on time,38
I am aware that my payment is due today but I am unable to pay the full amount I was hoping i could make an arrangement for  today and paying the remainder on the rd,38
Good Morning I need to know the last day I can make a payment on my policy to prevent cancelation,38
Can I split up the payments,38
I am unable to afford to pay at the moment,38
How can I pay later than the due date,38
I can pay what I have now but will not be able to pay in full,38
The due date is the th but I would like to pay on the th this month Is that possible,38
Will I be charge for late payment,38
My car insurance payment is due on April  but I wont be able to pay until April  Account  Will that be OK Please let me know Rene Hughes,38
Is there a grace period for late payments,38
Please be aware that my payments will be late,38
What if I cant pay this till its late,38
I need to make a payment arrangement for  to make payment for insurance to continue coverage,38
What if I cant pay on time,38
my payments are supposed to be at the end of the month I didnt even know that it was due let alone past due,38
Please allow me to pay at a later date,38
payment grace period,38
What is the latest I can pay,38
My payment will be late,38
what happens if I cannot make my payment,38
Can I pay a bit late,38
I cant pay right now,38
How late can I make the Payment,38
Can you let me pay later,38
i cant pay on time,38
I missed my payment due date what can I do,38
My payment is going to be late,38
I wont be able to make this payment on time,38
Please give me some more time to make the payment,38
I need extensions on my payment,38
I was wondering my car insurance will cancel tmrw may st how late can I make that payment tmrw,38
How do I get a payment extension,38
My payment was due on March  and I will be making tomorrow is that a problem Will I be charged a late fee,38
what is the extra charge for a late payment,38
I need to set up a payment arrangement I can pay  today and the balance on,38
WHat happens if I dont pay on time,38
I have had some unexpected medical bills this month will you allow my payment to be late,38
Change payment methods,77
can i pay using a different payment method,77
need a change in payment method,77
I would like to change my payment information to a new account,77
i want to pay a different way,77
Is it possible to change the way I pay,77
I want another payment method,77
need to change how i make a payment,77
need to change my billing cadence,77
How can I make a payment differently,77
i need to change the billing payment on the account,77
How do I change the way I pay,77
Is there a way to change my payment process,77
I want to edit my payment process,77
Please help me to change my payment process,77
update my payment method,77
can you show me how to change payment method,77
apply new payment process method for my account,77
I would like to change the way I pay,77
Can I make some changes in my existing payment process,77
I need to remove my old payment method,77
I would like to update my bill pay information,77
I would like to make a payment using a a different method,77
Payment method needs updating,77
I want to change my payment process,77
I want to change how I pay you,77
I want to change how I pay my bill,77
want to change how i make a payment,77
I want to change payment method,77
I want to change payment process,77
Where can I find out where to change payment methods,77
switching from one on payment method to other,77
How do i change how payments are made,77
Payment process needs to be updated,77
update payment method,77
I need help changing the payment process I make,77
I need you to change the payment process,77
How to update my payment process,77
In which section can I update my payment details,77
i wish to use a different way to pay,77
Could you please change my payment process,77
Please update my payment process,77
changing payment processes,77
Set up a new payment process,77
how can i use a different payment method,77
change my payment process method,77
can you change how i make payment to you,77
How do I change my payment method,77
Id like to adjust my payment method,77
I have a bill that is for the time period of May November but I would prefer to pay month to monthis that possible to switch,77
I need help with the payment process and changes I need to make to it,77
I want to modify how I pay,77
Is it possible to change my payment process,77
Will you be able to show me how I can change my payment process,77
i need to change my payment process,77
payment process change,77
I want to change my payment option,77
new get payment method,77
can i get some help changing my method of payment,77
help me to change the process for payment,77
Can payment process be changed,77
change to a different payment method,77
Add a new payment process,77
How to change payment method,77
I would like to make changes to my payment process,77
I need to update my method of payment,77
changing payment process,77
I want to change how I pay,77
I would like to switch my payment method,77
Payment method needs to be changed,77
change my payments from credit card to bank withdrawal,77
Can you tell me how to update a payment method on my account,77
I need to change how I pay,77
I would like to pay another way,77
Please change my payment process,77
Can you help me change my payment process,77
I need to change the way I pay,77
change my payment method,77
I wanted to know how to change my EFT payment source Am I able to change it to a credit card draft,77
How to change my payment process,77
can I change my payment method and if so how,77
How can I change the payment method,77
Please help me put this account on autopay,84
i need to set up automatic payments help,84
set up automatic payments,84
how to start autopay,84
policy     renters want to put it on auto pay,84
Id like to sign up for automatic payments,84
please help sign up for automatic payments,84
I need to set up auto payments,84
Sign up for automatic payments,84
need to set up auto pay,84
Need to setup auto pay,84
can i set up automatic pay,84
i need you to set up automatic payments,84
how can i enroll in automatic payments,84
Start automatic payments or auto pay please,84
Scheduling a payment,84
arrange automatic payments from my account,84
I think automatic payment would be better for me,84
How can I auto pay my bill,84
I would like to start to pay automatically,84
How do I make automatic payments,84
explain how to set up automatic payments,84
set up auto pay,84
Can you help me with autopay,84
Please tell me about options for paying my bill automatically,84
I need to begin automatic payments Could you help me with that,84
need to set up autopay,84
set up for automatic payments,84
I want to setup online monthly payments for the  Harley Davidson,84
please set up automatic payments,84
i want to sign up for auto payments,84
i need to set new automatic payments,84
How to start auto pay,84
I would like to participate in automatic payments,84
Looking to get auto pay set up,84
sign me up for an automatic paying,84
How do I set up an automatic payment plan,84
Please set up auto payments for this bill,84
how can i set up auto pay,84
where can i sign up for automatic payments,84
How can I pay automatically,84
can you show me how to set up automatic payments,84
How do I set up automatic payments,84
automatic payment setup,84
Want to set up our umbrella policy as an annual automatic payment and do it within our account,84
Help me with automatic payments,84
Would like to set my account up on automatic bill pay,84
I would like to set up auto pay,84
i just set up autopay for both of my accounts with you,84
Enroll in automatic payments,84
I wanna know how to set up auto pay,84
Sign me up for automatic payments,84
Tell me how to set up auto pay,84
want to set up autopay,84
I need to create an account for auto pay,84
please help me to sign up for automatic payments,84
I would like to setup automatic payments for this bill,84
My account needs to be set up on automatic payment,84
sign up for auto pay,84
can you help me in signing up for automatic payments,84
can you set up automatic payments for me,84
Please set up automatic payments,84
I would like to set up automatic payments,84
Set me up for auto pay,84
I need to change my settings to automatic payments,84
where to sign up for auto pay,84
I would like auto pay set up for my account,84
Can you tell me how to set up auto pay,84
how to start automatic payments,84
help me start auto payments for my bills,84
How long will I have to wait to receive my refund check,29
Is my refund check on the way,29
Get my refund check get sent to the correct address,29
I need a date as when to expect my refund check,29
Why havent I received my refund yet,29
May I know the status of my refund check,29
Can you tell me when can I receive the insurance refund,29
i want to know when my insurance refund is coming,29
Im still due a check from my insurance refund,29
I recently cancelled my policy and am waiting for a check,29
is my refund check on its way,29
on what date is my refund check coming,29
I received a check for  stating refund of credit balance I just want to make sure it is not a mistake,29
Can I check on the progress of my refund check,29
When can I know my refund status,29
Hi I was just wondering I have cancelled our insurance effective  but the payment just came out of my account Will there be a refund for that,29
Tell me when I should receive my insurance refund check,29
How long will it take to receive my refund,29
When will my refund come,29
When should I expect to receive my refund check in the mail,29
I want my refund check when wil I get it,29
when is my refund money coming,29
Can you please help me find my refund check,29
is my refund check going to be here soon,29
Hi Abby I paid off  of my polices on my account  days ago I want to switch to a different Insurance provider How do I get refunded The current policy is still Valid till the th,29
i need the status of my refund check,29
When is my refund check due to arrive,29
I submitted my forms for a refund to my insurance check When will I get it,29
When will my refund check arrive in my mailbox,29
im curious as to when ill receive my refund,29
please send out cancel refund,29
Is my refund check in the mail yet,29
When can I expect to receive my insurance refund check,29
What details do you need to tell me my insurance refund status,29
can we check the refund,29
Has my insurance refund check been processed yet,29
Hi Abby I just recently canceled my policy and I am wondering if I would get a check coming back to me,29
when will I get my refund,29
how much is my refund and when will i have it,29
I am checking to see if my refund check has been mailed yet We changed our insurance policy a few days after it renewed and was suppose to be issued a refund but nothing has shown up,29
has my refund check approved,29
When can I plan to get my refund,29
We recently switched insurance companies and I have a  credit due to me Can this be direct deposited or mailed Thanks,29
A friend of mine said it took them several weeks to receive their refund is that normal,29
Why have I not yet recieved my refund check,29
Could you inform me where my refund check is,29
I am still waiting for my insurance refund,29
when is my refund check arriving,29
How can i get my refund check,29
when can I expect my refund,29
Can you give me the expected date of arrival for my refund check,29
I had a refund sent to my account last week and now it is missing,29
have you sent me the refund,29
Can you see when my insurance refund check was mailed out and when I should receive it,29
Where is my refund payment,29
When will you refund my insurance money,29
show me the status of my insurance refund,29
What is the waiting period for refund checks,29
what is the status of my refund check,29
can you help for get refunds of my insurance,29
how many days do you need to prepare my refund check,29
How long does it typically take to get a refund,29
I requested a refund a week ago,29
My refund check isnt here yet,29
How much time does it take to process a refund check,29
Will it take long to receive my refund check,29
I recd a refund check on a cancelled policy and I need to verify which policy it was for,29
Is my refund check ready,29
Has my refund gone in the mail yet,29
When shall I expect the insurance refund,29
Will my refund check be coming soon,29
when will I get my refund check,29
when do I get my refund,29
I am getting a refund where is it,29
How long does it take to process my refund,29
When refund check is coming,29
I need to know when my refund check will arrive,29
has my refund been mailed,29
hi Abby I sold my house in November and I have not received my refund for the insurance,29
Can you help me with information about my insurance refund check,29
Please tell me where my refund check is,29
I need my refund check by Friday can you see if it was mailed yet,29
can you mail my refund check before Thursday,29
has my refund check been sent to me yet,29
Is there a way I can figure out when may refund check will be delivered,29
what date was my insurance refund mailed,29
Where is my insurance refund check,29
Can you tell me if my refund check has been mailed to me yet,29
Has my refund check been sent yet,29
why I havent received my refund check yet,29
Has my refund gone out yet,29
I want my refund sent electronically not paper,29
Im looking forward to a refund check and need to know when to expect it,29
Why have I not received my refund check,29
how long does it take for the refund to be processed,29
What date was my refund check sent,29
Who could I check with on the status of my refund check,29
Will I receive my refund check by January,29
Has the money Im owed been sent yet,29
when will i receive my refund,29
I have been waiting to receive my insurance refund check do you know when I will get it,29
can i expect my refund soon,29
When should I get my insurance refund check,29
What is the status of my insurance refund check,29
Does a refund mail the same day it is processed,29
how much is the refund,29
Will my refund check be sent by mail or electronically,29
Will i get my refund by next Tuesday,29
When am I getting my refund,29
Im supposed to get a refund where is it,29
Will my refund check be here in next  days,29
where is my refund check,29
Where will I recieve my refund check,29
At what date will I receive my refund insurance check,29
Is my insurance refund check ready,29
Where was my refund check sent to,29
how much time taken for refund process,29
On average how long does it take for people to get their refund check,29
How long should I wait for my refund check to arrive,29
I want to start my policy once again,36
Do I need to restart my policy,36
I need to reinstate my coverage,36
I want to revive my lapsed policy,36
My coverage was canceled I need to pay and reinstate,36
need to pay up my bill to get coverage again,36
Can you help me restart by coverage,36
My policy has lapsed and I would like to pay my bill in order to get coverage again,36
How can I pay my balance and reinstate my coverage,36
I need to reset my policy,36
I need to reinstate my policy,36
I want to get my policy up and running again,36
I need to start my policy again as it is not currently active,36
I want to turn on my policy again,36
Assist me to get my policy reinstated,36
I need to pay the balance on my bill to reinstate my policy,36
I was dropped from coverage due to late payments and would like to reinstate coverage,36
My policy expired how do i renew,36
My policy and coverage are lapsed and I need to start them again,36
I need to quickly restart my policy please help,36
What do I need to do in case where my policy has lapsed,36
want to pay up my bill to get coverage again,36
What do I need to do to get my coverage again,36
I want to reinstate my coverage,36
I need help to renew my expired policy,36
I need to have my old policy put back to an active state,36
Yes I am trying to my auto insurance reinstated,36
Can I reinstate a policy,36
I need to pay my bill and reinstate my policy,36
My policy lapsed will you help me reinstate it,36
How do I reinstate a policy,36
I would like to restart my policy,36
Can you get my policy up and running,36
i need to restart my policy,36
I need my old policy once again,36
What are the steps I need to take to restart my policy,36
My policy has lapsed I need to restart my policy,36
Hello I need to restart my policy,36
Help me to get coverage again for the lapsed policy,36
Resume my old policy,36
I would like to obtain coverage again,36
i need to reinstate my policies,36
I need the policy and coverage restarted,36
My coverage has elapsed and I need to have it restarted,36
Like to restart my policy,36
How can I reinstate my policy,36
Please resume my old policy,36
I need help to get my policy reinstated,36
I am in need of assistance reinstating my policies,36
How do I pay my bill so I can get coverage again,36
How do I restart my policy,36
My policy ended how do I restart it,36
Im looking to get my policy reinstated,36
How to restart my policy,36
I want to get covered by my policy again,36
I need coverage and want to restart my policy,36
I want to reinstate my policies,36
Id like help with reinstating my policy,36
How do I get my policy reinstated,36
My policies must be restarted,36
want to reinstate my policies,36
What are the ways by which I can pay my bill to start my policy again,36
Please help me pay my bill for my lapsed policy,36
How can I start my policy back up,36
Please reinstate my policies,36
my policy is no longer in force i need to get insured,36
is my policy gone and can i get it back,36
how can i reinstate my policy,36
please start again my lapsed policies,36
I used to have my policy with you How do i restart it,36
Activate old policy,36
I want coverage but my policy has lapsed could you help,36
How do i revive my expired policy,36
my policy lapsed can i start it again,36
Provide assistance to get policy reinstated,36
I would like to reinstate my policy after paying my bill,36
Reactivate policy starting today,36
Hello Id like to reinstate my policy,36
My policies have lapsed how do I renew,36
My policy needs to be restarted can I do it,36
Do you know how can I make my bill payment to get the coverage again,36
What do I need to do to reinitiate a policy,36
how do i regain the policy i used to have,36
My policy ended and I would like to start it again,36
please help me restart my policy it has been canceled,36
my insurance is gone help me get it back,36
Help to restart my insurance policy,36
Is my policy able to be restarted,36
What is the procedure to reinstate a policy that has expired,36
I would like to to restart my policies,36
I want to start my policy again,36
In what way i can pay up my bill to get coverage again,36
how do i get my coverage back,36
Please reset my policy,36
my insurance has been canceled how do i get it back,36
I owe some money to make my policy active,36
I want to restart my policies,36
Could I pay my bill in order to reinstate my policy,36
Help me reinstate my old policy,36
I am wanting to restart my policy with you,36
Can you reset my policy,36
I would like to pay to start my policy again,36
My policy has expired but I would like to pay my bill and reinstate my policy,36
how do i update my info so i can continue my coverage,36
I need my policy reactivated immediately,36
My coverage has been canceled I need to reinstate,36
can i reinstate my policy,36
i need to restart my policies,36
Whats the process to restart policy,36
i want to restart coverage,36
Can I get my old policy back,36
please advice me the policy insted of lapsed,36
My policy has lapsed and I need to make it active,36
please restart my policy,36
Does your company provide insurance for uber drivers,73
I am an Uber diver Would you offer an insurance coverage for it,73
What is a ride sharing insurance,73
Im an uber driver do you provide insurance,73
Can Uber drivers be insured,73
Can I speak to someone about buying ridesharing insurance,73
Im an Uber driver and Im searching an insurance,73
May i inquire about your Uber insurance,73
What are the options youre offering in your ride sharing insurances,73
Does your company have insurance for ridesharing services,73
May I have some more information about your ride sharing insurance,73
Do any of your insurance plans cover ridesharing cars,73
I wanted to speak to someone about getting insurance Do you offer it to Uber drivers,73
Can I get insurance through you if I am an Uber driver,73
get me the details about rideshare insurance,73
to whom i can talk about ridesharing coverage,73
Is there any way to get the insurance for Uber ride share services,73
What are your offers concerning ride sharing insurance,73
I want to find out if I am an Uber driver do you sell insurance for that,73
I am an Uber driver and am looking for insurance Do you offer it for ridersharing workers,73
Give me options for insurance for ridesharing services,73
I wanted to see about getting insurance Do you offer policies for Uber drivers,73
I need an insurance when I driver for Uber Do you offer that kind of insurance,73
Let me know if I am an Uber driver do you sell insurance for that,73
where can i find the details of ride sharing coverage,73
Im a Uber driver Does your company offer insurance for this,73
Can uber drivers be covered by insurance,73
Give me your plan options for uber drivers,73
Im interested in buying insurance to cover the rides I drive for Uber,73
Does your company offer insurance for ridesharing services,73
What are the ridesharing policies you offer,73
I drive for uber Do you offer ridesharing coverage,73
Please help me to get information about ridesharing insurance,73
Can I get insurance for ride sharing,73
where can i purchase rideshare insurance,73
How much would insurance be for an uber driver,73
Can I insure with you I am an Uber driver,73
Can you give me a quote on rideshare car insurance,73
What types of insurance options are there for customers who drive for Lyft,73
I heard that you insure Uber drivers,73
Trying to find insurance for ridesharing,73
Which insurance policies can i apply for if i am a uber driver,73
Do you know which insurance I should chose for an uber driver,73
I drive for Uber Do you sell insurance for that,73
I did not see a category for my question Does AF offer rideshare insurance in Arizona,73
I am a driver on Uber Do you sell insurance for ride sharing,73
Will you offer me any insurance product if i were to tell you that I drive for uber,73
Does your company sell insurance for ridesharing services,73
How can I insure my car for ridesharing,73
what is the cost of rideshare insurance,73
As a Lyft driver would your company have any insurance for me,73
Can you offer me any insurance for ridesharing,73
Do you sell insurance for uber drvers,73
Are uber drivers eligible for insurance,73
Does your company sell insurance to a person who drives for Uber,73
Can you explain the features and benefits of taking rideshare insurance,73
Tell me if I am an Uber driver do you sell insurance for that,73
I work for a ridesharing company and need insurance,73
is there anyone with whom i can make ridesharing coverage,73
I heard you sell insurance since I work for Uber,73
Get me information regarding whether you sell insurance if I am an Uber driver,73
can i get rideshare insurance,73
What are your rideshare insurance plans,73
Am I eligible for rideshare insurance,73
What are the insurance options for an Uber driver,73
Want to buy an insurance for ridesharing services,73
Can you give me information about insurance for Uber drivers,73
Insurance needed for Uber or similar,73
Im an Uber driver and Im interested in getting a quote on insurance coverage,73
What kind of insurance cover is available for Uber drivers,73
How much does insurance cost for Uber drivers,73
Can I talk to someone about rideshare insurance for Uber drivers,73
I work as a Lyft driver and I need insurance for it,73
I drive for Uber company Who will talk to me about insurance coverage,73
Does your company cover Uber drivers,73
Do your insurances cover ridesharing services,73
Can Uber drivers insure with you,73
Will you find me insurance options when I drive for uber,73
I need insurance for ridesharing services,73
Are there any insurance policies available for uber dribers,73
I work as a ridesharing driver Do you sell any insurances for that,73
I happen to be an Uber driver Tell me something about insurance in this aspect,73
How do I buy your ride sharing insurance,73
